Time,TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Plug,Plug_future,LogId
1900-01-01 15:38:56.717,0.071258,0.072731,0.126676,0,0,4
1900-01-01 15:38:57.717,0.072293,0.07251,0.127062,0,0,4
1900-01-01 15:38:58.717,0.074094,0.074952,0.126961,0,0,4
1900-01-01 15:38:59.717,0.07485,0.075487,0.127402,0,0,4
1900-01-01 15:39:00.717,0.076714,0.076941,0.127779,0,0,4
1900-01-01 15:39:01.717,0.077223,0.077671,0.12788,0,0,4
1900-01-01 15:39:02.717,0.078583,0.079262,0.128725,0,0,4
1900-01-01 15:39:03.717,0.078283,0.078574,0.129598,0,0,4
1900-01-01 15:39:04.717,0.077895,0.078181,0.129772,0,0,4
1900-01-01 15:39:05.717,0.078887,0.079057,0.129892,0,0,4
1900-01-01 15:39:06.717,0.077926,0.077897,0.130259,0,0,4
1900-01-01 15:39:07.717,0.078635,0.078879,0.13081,0,0,4
1900-01-01 15:39:08.717,0.077664,0.079052,0.130856,0,0,4
1900-01-01 15:39:09.717,0.078394,0.079252,0.131141,0,0,4
1900-01-01 15:39:10.717,0.078152,0.0787,0.13195,0,0,4
1900-01-01 15:39:11.717,0.078672,0.078952,0.132473,0,0,4
1900-01-01 15:39:12.717,0.078446,0.078826,0.132244,0,0,4
1900-01-01 15:39:13.717,0.078163,0.079246,0.132473,0,0,4
1900-01-01 15:39:14.717,0.077575,0.078763,0.132611,0,0,4
1900-01-01 15:39:15.717,0.078583,0.078931,0.132777,0,0,4
1900-01-01 15:39:16.717,0.078525,0.07911,0.133034,0,0,4
1900-01-01 15:39:17.717,0.077685,0.078496,0.133116,0,0,4
1900-01-01 15:39:18.717,0.078026,0.077414,0.133521,0,0,4
1900-01-01 15:39:19.717,0.077947,0.079183,0.133374,0,0,4
1900-01-01 15:39:20.717,0.078089,0.077981,0.133989,0,0,4
1900-01-01 15:39:21.717,0.078714,0.079005,0.133594,0,0,4
1900-01-01 15:39:22.717,0.078409,0.078889,0.133962,0,0,4
1900-01-01 15:39:23.717,0.077296,0.077971,0.134145,0,0,4
1900-01-01 15:39:24.717,0.076882,0.077624,0.134219,0,0,4
1900-01-01 15:39:25.717,0.078262,0.078396,0.134173,0,0,4
1900-01-01 15:39:26.717,0.0781,0.078433,0.134761,0,0,4
1900-01-01 15:39:27.717,0.078168,0.077692,0.134752,0,0,4
1900-01-01 15:39:28.717,0.077659,0.078007,0.134642,0,0,4
1900-01-01 15:39:29.717,0.077706,0.077824,0.135064,0,0,4
1900-01-01 15:39:30.717,0.077785,0.077839,0.134954,0,0,4
1900-01-01 15:39:31.717,0.078462,0.079126,0.134807,0,0,4
1900-01-01 15:39:32.717,0.077695,0.078028,0.135358,0,0,4
1900-01-01 15:39:33.717,0.078478,0.078805,0.135606,0,0,4
1900-01-01 15:39:34.717,0.078404,0.078448,0.135671,0,0,4
1900-01-01 15:39:35.717,0.078115,0.077782,0.135395,0,0,4
1900-01-01 15:39:36.717,0.077785,0.077834,0.135588,0,0,4
1900-01-01 15:39:37.717,0.078136,0.078259,0.135588,0,0,4
1900-01-01 15:39:38.717,0.078016,0.078133,0.135845,0,0,4
1900-01-01 15:39:39.717,0.077076,0.077241,0.135514,0,0,4
1900-01-01 15:39:40.717,0.07695,0.077262,0.135946,0,0,4
1900-01-01 15:39:41.717,0.078026,0.077593,0.136185,0,0,4
1900-01-01 15:39:42.717,0.07873,0.078779,0.136314,0,0,4
1900-01-01 15:39:43.717,0.078362,0.077461,0.135919,0,0,4
1900-01-01 15:39:44.717,0.077365,0.077519,0.136157,0,0,4
1900-01-01 15:39:45.717,0.078115,0.078543,0.136635,0,0,4
1900-01-01 15:39:46.717,0.078068,0.078275,0.136626,0,0,4
