Time,TS outlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Plug,Plug_future,LogId
2021-12-07 11:35:12.648,0.402681,0.59434,0.657094,0.060184,0.028228,0.027832,0,0,17
2021-12-07 11:35:14.146,0.403658,0.595573,0.658228,0.060111,0.026376,0.026352,0,0,17
2021-12-07 11:35:15.647,0.402926,0.595204,0.658136,0.060712,0.028215,0.028181,0,0,17
2021-12-07 11:35:17.143,0.402833,0.596084,0.659155,0.058123,0.024101,0.024102,0,0,17
2021-12-07 11:35:18.647,0.403438,0.595803,0.658013,0.058966,0.026427,0.026024,0,0,17
2021-12-07 11:35:20.147,0.403175,0.595305,0.657646,0.059214,0.025466,0.025384,0,0,17
2021-12-07 11:35:21.647,0.40363,0.59528,0.657933,0.060904,0.027226,0.027064,0,0,17
2021-12-07 11:35:23.144,0.403397,0.595586,0.657258,0.059497,0.023617,0.023499,0,0,17
2021-12-07 11:35:24.646,0.402506,0.59383,0.6558,0.057971,0.026574,0.027724,0,0,17
2021-12-07 11:35:26.146,0.403707,0.594737,0.657523,0.059518,0.026544,0.026728,0,0,17
2021-12-07 11:35:27.647,0.402443,0.593815,0.656642,0.060173,0.026393,0.026828,0,0,17
2021-12-07 11:35:29.147,0.401585,0.592169,0.654979,0.058783,0.02471,0.025736,0,0,17
2021-12-07 11:35:30.647,0.403623,0.595683,0.658411,0.060106,0.025234,0.025892,0,0,17
2021-12-07 11:35:32.147,0.402734,0.594471,0.657002,0.059338,0.025222,0.02484,0,0,17
2021-12-07 11:35:33.647,0.402727,0.594184,0.655943,0.060613,0.02533,0.025014,0,0,17
2021-12-07 11:35:35.147,0.402019,0.593908,0.656604,0.059034,0.026629,0.025992,0,0,17
2021-12-07 11:35:36.647,0.402299,0.59424,0.656727,0.057354,0.025293,0.025065,0,0,17
2021-12-07 11:35:38.146,0.401718,0.594594,0.657578,0.059385,0.026972,0.027693,0,0,17
2021-12-07 11:35:39.646,0.403007,0.594762,0.657652,0.059762,0.026998,0.027496,0,0,17
2021-12-07 11:35:41.146,0.402236,0.593643,0.656634,0.059028,0.024466,0.024823,0,0,17
2021-12-07 11:35:42.647,0.402705,0.594753,0.657022,0.060364,0.026937,0.026742,0,0,17
2021-12-07 11:35:44.146,0.401862,0.593773,0.655549,0.060358,0.026377,0.026635,0,0,17
2021-12-07 11:35:45.647,0.401012,0.592605,0.655191,0.060017,0.027224,0.027782,0,0,17
2021-12-07 11:35:47.146,0.401988,0.594733,0.657265,0.05925,0.024818,0.025157,0,0,17
2021-12-07 11:35:48.645,0.402552,0.594218,0.656015,0.058924,0.024814,0.025106,0,0,17
2021-12-07 11:35:50.145,0.40273,0.594127,0.656061,0.058766,0.025837,0.025617,0,0,17
2021-12-07 11:35:51.645,0.401203,0.591955,0.655071,0.061031,0.027454,0.027318,0,0,17
2021-12-07 11:35:53.146,0.402502,0.594767,0.657817,0.059274,0.025927,0.026464,0,0,17
2021-12-07 11:35:54.646,0.402349,0.595029,0.657854,0.060123,0.026869,0.027178,0,0,17
2021-12-07 11:35:56.146,0.40149,0.59427,0.656548,0.058652,0.026902,0.02779,0,0,17
2021-12-07 11:35:57.645,0.401949,0.594193,0.657333,0.060015,0.026895,0.027489,0,0,17
2021-12-07 11:35:59.146,0.402128,0.594214,0.656581,0.060272,0.02619,0.025102,0,0,17
2021-12-07 11:36:00.644,0.402033,0.593917,0.65642,0.058847,0.02453,0.024878,0,0,17
2021-12-07 11:36:02.144,0.402632,0.593931,0.65623,0.060359,0.025541,0.0264,0,0,17
2021-12-07 11:36:03.645,0.402572,0.595099,0.656911,0.059055,0.024732,0.024411,0,0,17
2021-12-07 11:36:05.144,0.401543,0.593451,0.656285,0.059661,0.024435,0.023923,0,0,17
2021-12-07 11:36:06.645,0.401999,0.593357,0.655944,0.058925,0.026084,0.026459,0,0,17
2021-12-07 11:36:08.143,0.402769,0.594638,0.656983,0.060016,0.02535,0.026556,0,0,17
2021-12-07 11:36:09.645,0.401652,0.593542,0.655277,0.058637,0.023461,0.024081,0,0,17
2021-12-07 11:36:11.144,0.402496,0.594193,0.656511,0.05918,0.023213,0.02375,0,0,17
2021-12-07 11:36:12.643,0.402422,0.594999,0.657308,0.058781,0.027575,0.027523,0,0,17
2021-12-07 11:36:14.144,0.400299,0.591276,0.654494,0.05857,0.025634,0.024764,0,0,17
2021-12-07 11:36:15.645,0.403024,0.595298,0.658093,0.059636,0.024212,0.023529,0,0,17
2021-12-07 11:36:17.144,0.40135,0.592768,0.655531,0.059832,0.024073,0.024651,0,0,17
2021-12-07 11:36:18.645,0.402048,0.593854,0.656128,0.059975,0.025775,0.025716,0,0,17
2021-12-07 11:36:20.144,0.403126,0.59523,0.657921,0.0582,0.026682,0.026065,0,0,17
2021-12-07 11:36:21.642,0.402226,0.594144,0.657523,0.058345,0.024341,0.025315,0,0,17
2021-12-07 11:36:23.143,0.40145,0.592986,0.655846,0.05792,0.024383,0.024619,0,0,17
2021-12-07 11:36:24.643,0.402009,0.593524,0.655506,0.059211,0.025628,0.025293,0,0,17
2021-12-07 11:36:26.144,0.401831,0.593441,0.655663,0.058993,0.025346,0.023375,0,0,17
2021-12-07 11:36:27.643,0.402517,0.595412,0.657406,0.057596,0.024166,0.024245,0,0,17
2021-12-07 11:36:29.144,0.401887,0.593819,0.656605,0.059193,0.025727,0.02496,0,0,17
2021-12-07 11:36:30.643,0.403014,0.595769,0.657946,0.0582,0.027733,0.027214,0,0,17
2021-12-07 11:36:32.144,0.401373,0.593301,0.65633,0.057722,0.024863,0.0241,0,0,17
2021-12-07 11:36:33.642,0.401441,0.594064,0.656536,0.059588,0.023929,0.024867,0,0,17
2021-12-07 11:36:35.143,0.402485,0.595295,0.657915,0.058614,0.027131,0.02616,0,0,17
2021-12-07 11:36:36.643,0.402208,0.593829,0.655623,0.059129,0.026279,0.025648,0,0,17
2021-12-07 11:36:38.143,0.402156,0.59402,0.656182,0.059502,0.026126,0.025646,0,0,17
2021-12-07 11:36:39.643,0.402783,0.594853,0.657364,0.058861,0.026994,0.027555,0,0,17
2021-12-07 11:36:41.143,0.402131,0.594776,0.657223,0.057439,0.025201,0.024443,0,0,17
2021-12-07 11:36:42.643,0.402306,0.594167,0.657829,0.059088,0.027938,0.027749,0,0,17
2021-12-07 11:36:44.143,0.40155,0.594657,0.657566,0.057583,0.025793,0.025683,0,0,17
2021-12-07 11:36:45.642,0.402278,0.594793,0.657076,0.059631,0.026866,0.025933,0,0,17
2021-12-07 11:36:47.142,0.402271,0.594023,0.655998,0.058636,0.024214,0.024809,0,0,17
2021-12-07 11:36:48.642,0.402191,0.593759,0.655733,0.058383,0.02561,0.024674,0,0,17
2021-12-07 11:36:50.143,0.402947,0.594704,0.656489,0.0594,0.024111,0.023875,0,0,17
2021-12-07 11:36:51.639,0.401745,0.593725,0.656969,0.057772,0.026642,0.026085,0,0,17
2021-12-07 11:36:53.140,0.402293,0.594142,0.656686,0.058702,0.02629,0.025711,0,0,17
2021-12-07 11:36:54.642,0.402376,0.593931,0.655981,0.057784,0.025369,0.025482,0,0,17
2021-12-07 11:36:56.141,0.402436,0.594249,0.65672,0.058552,0.026382,0.026114,0,0,17
2021-12-07 11:36:57.641,0.402142,0.594791,0.656948,0.058599,0.026361,0.026013,0,0,17
2021-12-07 11:36:59.142,0.401467,0.593847,0.656795,0.057652,0.025676,0.026031,0,0,17
2021-12-07 11:37:00.640,0.401065,0.593397,0.656442,0.056889,0.024782,0.02478,0,0,17
2021-12-07 11:37:02.141,0.401278,0.593228,0.654738,0.05865,0.025929,0.02525,0,0,17
2021-12-07 11:37:03.642,0.401677,0.593794,0.656042,0.058189,0.026737,0.026599,0,0,17
2021-12-07 11:37:05.140,0.401119,0.593538,0.65596,0.05938,0.025085,0.02509,0,0,17
2021-12-07 11:37:06.640,0.401715,0.593598,0.656407,0.056716,0.024461,0.025255,0,0,17
2021-12-07 11:37:08.140,0.401866,0.593612,0.656373,0.056971,0.024027,0.024835,0,0,17
2021-12-07 11:37:09.640,0.402047,0.594424,0.656763,0.05788,0.022978,0.024243,0,0,17
2021-12-07 11:37:11.141,0.402335,0.59527,0.657542,0.057699,0.024209,0.024758,0,0,17
2021-12-07 11:37:12.640,0.402058,0.594242,0.657008,0.058342,0.025896,0.026226,0,0,17
2021-12-07 11:37:14.141,0.402041,0.593609,0.656152,0.059888,0.025737,0.026194,0,0,17
2021-12-07 11:37:15.639,0.40293,0.593994,0.656934,0.059363,0.026762,0.026004,0,0,17
2021-12-07 11:37:17.139,0.402177,0.594155,0.65664,0.058227,0.024768,0.025102,0,0,17
2021-12-07 11:37:18.640,0.402376,0.59364,0.655387,0.056774,0.024936,0.024587,0,0,17
2021-12-07 11:37:20.139,0.402142,0.594635,0.657075,0.058275,0.02371,0.024076,0,0,17
2021-12-07 11:37:21.640,0.401527,0.593997,0.656844,0.057948,0.024661,0.025309,0,0,17
2021-12-07 11:37:23.139,0.40232,0.593738,0.657069,0.058589,0.025697,0.025933,0,0,17
2021-12-07 11:37:24.640,0.402272,0.594441,0.656305,0.057245,0.025833,0.026121,0,0,17
2021-12-07 11:37:26.138,0.401672,0.592939,0.654513,0.058031,0.02598,0.025305,0,0,17
2021-12-07 11:37:27.640,0.401481,0.593417,0.655755,0.059105,0.025379,0.026765,0,0,17
2021-12-07 11:37:29.139,0.401946,0.594004,0.656855,0.057983,0.026029,0.026244,0,0,17
2021-12-07 11:37:30.639,0.403521,0.596302,0.65865,0.057601,0.025158,0.024707,0,0,17
2021-12-07 11:37:32.139,0.402825,0.594097,0.656445,0.057576,0.025326,0.025296,0,0,17
2021-12-07 11:37:33.640,0.401908,0.593469,0.65622,0.057767,0.027438,0.02773,0,0,17
2021-12-07 11:37:35.136,0.401713,0.5929,0.655538,0.058721,0.027294,0.027961,0,0,17
2021-12-07 11:37:36.639,0.401978,0.593819,0.656063,0.057654,0.02583,0.026294,0,0,17
2021-12-07 11:37:38.139,0.402331,0.594226,0.656108,0.057585,0.026321,0.026395,0,0,17
2021-12-07 11:37:39.638,0.401785,0.594181,0.656078,0.059381,0.025273,0.024601,0,0,17
2021-12-07 11:37:41.138,0.401081,0.593241,0.6552,0.058172,0.025833,0.026896,0,0,17
2021-12-07 11:37:42.639,0.401313,0.593133,0.65513,0.056198,0.024917,0.024885,0,0,17
2021-12-07 11:37:44.139,0.402559,0.595077,0.658356,0.058626,0.028354,0.027307,0,0,17
2021-12-07 11:37:45.639,0.402296,0.594107,0.657731,0.058651,0.0271,0.026973,0,0,17
2021-12-07 11:37:47.139,0.401764,0.593561,0.656678,0.057384,0.024622,0.024833,0,0,17
2021-12-07 11:37:48.635,0.402499,0.595111,0.65676,0.058794,0.023709,0.023127,0,0,17
2021-12-07 11:37:50.137,0.403309,0.595042,0.657402,0.057505,0.024676,0.024564,0,0,17
2021-12-07 11:37:51.638,0.401397,0.592878,0.656067,0.057456,0.024337,0.024653,0,0,17
2021-12-07 11:37:53.138,0.401473,0.593304,0.656432,0.057496,0.024557,0.024623,0,0,17
2021-12-07 11:37:54.638,0.401666,0.593553,0.656783,0.056451,0.024167,0.023504,0,0,17
2021-12-07 11:37:56.138,0.402009,0.593097,0.655169,0.059425,0.024036,0.023684,0,0,17
2021-12-07 11:37:57.639,0.401443,0.593598,0.656189,0.057633,0.027236,0.027492,0,0,17
2021-12-07 11:37:59.138,0.401886,0.593759,0.657363,0.057943,0.026153,0.025476,0,0,17
2021-12-07 11:38:00.636,0.400979,0.592565,0.655053,0.05871,0.027854,0.028103,0,0,17
2021-12-07 11:38:02.137,0.402184,0.59363,0.655118,0.058032,0.026332,0.026439,0,0,17
2021-12-07 11:38:03.637,0.401574,0.593157,0.655611,0.058128,0.025892,0.026563,0,0,17
2021-12-07 11:38:05.137,0.402317,0.593882,0.656354,0.057259,0.026692,0.026887,0,0,17
2021-12-07 11:38:06.637,0.402625,0.594204,0.656242,0.057417,0.024596,0.025179,0,0,17
2021-12-07 11:38:08.138,0.402495,0.594385,0.656862,0.05988,0.024784,0.024879,0,0,17
2021-12-07 11:38:09.637,0.40307,0.594782,0.657118,0.05843,0.025501,0.024898,0,0,17
2021-12-07 11:38:11.138,0.401303,0.59307,0.65562,0.057214,0.023982,0.024793,0,0,17
2021-12-07 11:38:12.639,0.401369,0.593277,0.65524,0.057698,0.024973,0.024815,0,0,17
2021-12-07 11:38:14.138,0.402044,0.594204,0.656033,0.058306,0.026198,0.02634,0,0,17
2021-12-07 11:38:15.636,0.40142,0.59302,0.655586,0.058081,0.024796,0.025644,0,0,17
2021-12-07 11:38:17.136,0.401462,0.593661,0.655647,0.056514,0.024578,0.025721,0,0,17
2021-12-07 11:38:18.637,0.40195,0.59334,0.655344,0.058135,0.025445,0.024701,0,0,17
2021-12-07 11:38:20.136,0.402814,0.594971,0.658332,0.057865,0.025666,0.02622,0,0,17
2021-12-07 11:38:21.637,0.402209,0.59434,0.656697,0.057361,0.024635,0.025457,0,0,17
2021-12-07 11:38:23.135,0.402142,0.593521,0.656616,0.057789,0.025965,0.02603,0,0,17
2021-12-07 11:38:24.635,0.400937,0.59184,0.65376,0.057267,0.025142,0.024594,0,0,17
2021-12-07 11:38:26.136,0.401331,0.593406,0.655748,0.057197,0.027238,0.027271,0,0,17
2021-12-07 11:38:27.635,0.402632,0.594523,0.656867,0.057602,0.02561,0.026312,0,0,17
2021-12-07 11:38:29.136,0.402982,0.595428,0.656985,0.058874,0.025938,0.025779,0,0,17
2021-12-07 11:38:30.635,0.400447,0.591143,0.653251,0.058577,0.026663,0.027497,0,0,17
2021-12-07 11:38:32.134,0.403122,0.595315,0.657407,0.056789,0.023866,0.024295,0,0,17
2021-12-07 11:38:33.634,0.403028,0.595203,0.657584,0.058347,0.025204,0.026166,0,0,17
2021-12-07 11:38:35.135,0.402128,0.594508,0.657279,0.056766,0.025522,0.024945,0,0,17
2021-12-07 11:38:36.635,0.401357,0.592995,0.656297,0.057551,0.025713,0.025479,0,0,17
2021-12-07 11:38:38.135,0.402156,0.59311,0.654632,0.056774,0.02406,0.024505,0,0,17
2021-12-07 11:38:39.635,0.402082,0.593624,0.655073,0.0586,0.026324,0.025887,0,0,17
2021-12-07 11:38:41.135,0.402373,0.59417,0.655588,0.057336,0.025515,0.024458,0,0,17
2021-12-07 11:38:42.635,0.402131,0.59417,0.656708,0.057628,0.026621,0.027254,0,0,17
2021-12-07 11:38:44.135,0.402622,0.59528,0.657793,0.057664,0.025402,0.026465,0,0,17
2021-12-07 11:38:45.634,0.402191,0.593866,0.656261,0.057032,0.024793,0.025627,0,0,17
2021-12-07 11:38:47.134,0.401274,0.592812,0.654393,0.057061,0.023564,0.024354,0,0,17
2021-12-07 11:38:48.634,0.400247,0.59061,0.652785,0.054988,0.026476,0.026298,0,0,17
2021-12-07 11:38:50.135,0.402688,0.594924,0.657591,0.057042,0.0272,0.028021,0,0,17
2021-12-07 11:38:51.635,0.402485,0.594688,0.656831,0.056709,0.025906,0.025545,0,0,17
2021-12-07 11:38:53.135,0.402033,0.593358,0.655974,0.056818,0.024251,0.023418,0,0,17
2021-12-07 11:38:54.634,0.401368,0.593108,0.655059,0.05787,0.025201,0.025522,0,0,17
2021-12-07 11:38:56.135,0.402369,0.594277,0.65693,0.056091,0.029087,0.028724,0,0,17
2021-12-07 11:38:57.633,0.401841,0.593878,0.65634,0.057598,0.025321,0.025735,0,0,17
2021-12-07 11:38:59.134,0.402793,0.594473,0.657211,0.05633,0.026783,0.026307,0,0,17
2021-12-07 11:39:00.634,0.402979,0.594046,0.655506,0.05673,0.026838,0.025788,0,0,17
2021-12-07 11:39:02.133,0.401697,0.592649,0.65509,0.056865,0.025941,0.025684,0,0,17
2021-12-07 11:39:03.634,0.401467,0.592717,0.65469,0.057193,0.02629,0.025856,0,0,17
2021-12-07 11:39:05.132,0.401284,0.592074,0.654029,0.0585,0.028089,0.027883,0,0,17
2021-12-07 11:39:06.631,0.399162,0.590529,0.652561,0.056682,0.028055,0.0296,0,0,17
2021-12-07 11:39:08.132,0.402408,0.594212,0.656771,0.057794,0.025847,0.026008,0,0,17
2021-12-07 11:39:09.633,0.402502,0.594602,0.656917,0.058379,0.024618,0.024613,0,0,17
2021-12-07 11:39:11.133,0.401658,0.59405,0.65699,0.056161,0.026251,0.026021,0,0,17
2021-12-07 11:39:12.633,0.401107,0.59257,0.655461,0.057324,0.024977,0.025619,0,0,17
2021-12-07 11:39:14.133,0.402369,0.593185,0.65528,0.059176,0.024888,0.025487,0,0,17
2021-12-07 11:39:15.634,0.402639,0.593665,0.655981,0.057358,0.025234,0.02439,0,0,17
2021-12-07 11:39:17.133,0.401806,0.593283,0.655139,0.05783,0.025029,0.025371,0,0,17
2021-12-07 11:39:18.631,0.401256,0.593251,0.655212,0.05754,0.025383,0.026125,0,0,17
2021-12-07 11:39:20.132,0.402055,0.593518,0.65565,0.058481,0.025329,0.025102,0,0,17
2021-12-07 11:39:21.634,0.399428,0.590111,0.652559,0.057424,0.025767,0.025994,0,0,17
2021-12-07 11:39:23.133,0.398678,0.587626,0.648967,0.055904,0.026719,0.027435,0,0,17
2021-12-07 11:39:24.632,0.401259,0.59254,0.654017,0.058308,0.025058,0.024116,0,0,17
2021-12-07 11:39:26.133,0.400092,0.591321,0.654077,0.057763,0.027865,0.027843,0,0,17
2021-12-07 11:39:27.632,0.401567,0.592386,0.655218,0.058371,0.025828,0.02576,0,0,17
2021-12-07 11:39:29.133,0.400596,0.591717,0.65398,0.057977,0.024378,0.024431,0,0,17
2021-12-07 11:39:30.631,0.401897,0.593083,0.655206,0.057321,0.026676,0.026109,0,0,17
2021-12-07 11:39:32.133,0.399778,0.590569,0.651525,0.057171,0.026294,0.02632,0,0,17
2021-12-07 11:39:33.631,0.400175,0.590869,0.653303,0.057795,0.025061,0.02556,0,0,17
2021-12-07 11:39:35.131,0.40084,0.591244,0.65402,0.057928,0.02816,0.02708,0,0,17
2021-12-07 11:39:36.632,0.400624,0.591591,0.654133,0.05692,0.024386,0.023867,0,0,17
2021-12-07 11:39:38.131,0.399907,0.591258,0.653159,0.057154,0.023797,0.025147,0,0,17
2021-12-07 11:39:39.632,0.401026,0.59256,0.654524,0.057124,0.026298,0.02555,0,0,17
2021-12-07 11:39:41.130,0.401361,0.592403,0.654115,0.058055,0.024323,0.024069,0,0,17
2021-12-07 11:39:42.631,0.400732,0.591752,0.653973,0.058287,0.026304,0.027032,0,0,17
2021-12-07 11:39:44.127,0.401313,0.59196,0.654175,0.057248,0.025025,0.024374,0,0,17
2021-12-07 11:39:45.631,0.399886,0.590507,0.653514,0.057369,0.025215,0.024478,0,0,17
2021-12-07 11:39:47.131,0.400892,0.591367,0.652936,0.058362,0.027461,0.028576,0,0,17
2021-12-07 11:39:48.631,0.400332,0.591636,0.653928,0.057698,0.025047,0.025071,0,0,17
2021-12-07 11:39:50.131,0.401344,0.592711,0.655533,0.057946,0.025324,0.025703,0,0,17
2021-12-07 11:39:51.631,0.399853,0.590971,0.652501,0.05814,0.025481,0.026396,0,0,17
2021-12-07 11:39:53.130,0.4012,0.592077,0.654804,0.057936,0.025707,0.025343,0,0,17
2021-12-07 11:39:54.630,0.402093,0.593603,0.655036,0.057982,0.025081,0.025128,0,0,17
2021-12-07 11:39:56.131,0.400119,0.591864,0.655373,0.058022,0.024346,0.024472,0,0,17
2021-12-07 11:39:57.631,0.401155,0.592525,0.655312,0.057614,0.024998,0.025095,0,0,17
2021-12-07 11:39:59.131,0.400735,0.591934,0.654693,0.057888,0.025641,0.025858,0,0,17
2021-12-07 11:40:00.631,0.401246,0.592497,0.655232,0.056714,0.024621,0.024852,0,0,17
2021-12-07 11:40:02.130,0.402051,0.593192,0.655935,0.057227,0.025808,0.025683,0,0,17
2021-12-07 11:40:03.631,0.402737,0.594665,0.657126,0.057233,0.027963,0.028141,0,0,17
2021-12-07 11:40:05.129,0.401651,0.593297,0.656303,0.057161,0.028863,0.02852,0,0,17
2021-12-07 11:40:06.629,0.402065,0.594288,0.657351,0.056859,0.025547,0.025886,0,0,17
2021-12-07 11:40:08.130,0.400991,0.592248,0.654714,0.057368,0.026847,0.026708,0,0,17
2021-12-07 11:40:09.631,0.402027,0.594242,0.656226,0.05674,0.023487,0.024415,0,0,17
2021-12-07 11:40:11.130,0.401515,0.593447,0.655917,0.056341,0.025743,0.026219,0,0,17
2021-12-07 11:40:12.626,0.401524,0.593086,0.65595,0.056274,0.025037,0.025016,0,0,17
2021-12-07 11:40:14.128,0.402481,0.594918,0.657279,0.0559,0.024454,0.025867,0,0,17
2021-12-07 11:40:15.628,0.401985,0.593549,0.655614,0.056171,0.025027,0.024792,0,0,17
2021-12-07 11:40:17.129,0.403059,0.594928,0.656177,0.055575,0.026377,0.026142,0,0,17
2021-12-07 11:40:18.629,0.402464,0.594309,0.656726,0.05699,0.025923,0.026285,0,0,17
2021-12-07 11:40:20.129,0.401537,0.593448,0.656281,0.056749,0.024681,0.024857,0,0,17
2021-12-07 11:40:21.629,0.401984,0.593153,0.656132,0.056485,0.028081,0.027258,0,0,17
2021-12-07 11:40:23.130,0.401317,0.593616,0.655755,0.055834,0.025139,0.026549,0,0,17
2021-12-07 11:40:24.626,0.40292,0.595241,0.65727,0.056372,0.025499,0.026835,0,0,17
2021-12-07 11:40:26.128,0.402268,0.593359,0.65564,0.057113,0.026533,0.025292,0,0,17
2021-12-07 11:40:27.628,0.402146,0.593819,0.655883,0.058317,0.02579,0.02547,0,0,17
2021-12-07 11:40:29.128,0.402201,0.593433,0.655856,0.054926,0.026073,0.025847,0,0,17
2021-12-07 11:40:30.629,0.402978,0.594606,0.657009,0.056718,0.024839,0.024538,0,0,17
2021-12-07 11:40:32.128,0.40306,0.59461,0.656058,0.056503,0.025833,0.026274,0,0,17
2021-12-07 11:40:33.626,0.402226,0.59413,0.65623,0.05641,0.025012,0.025431,0,0,17
2021-12-07 11:40:35.128,0.403066,0.594417,0.655963,0.05694,0.024534,0.02534,0,0,17
2021-12-07 11:40:36.627,0.402184,0.593906,0.656444,0.05588,0.02494,0.02464,0,0,17
2021-12-07 11:40:38.127,0.402457,0.593679,0.655608,0.056971,0.024277,0.023898,0,0,17
2021-12-07 11:40:39.627,0.402853,0.594242,0.656358,0.056404,0.024228,0.023996,0,0,17
2021-12-07 11:40:41.128,0.402663,0.594662,0.656826,0.056241,0.023739,0.024539,0,0,17
2021-12-07 11:40:42.628,0.402167,0.593924,0.656244,0.057407,0.025616,0.025048,0,0,17
2021-12-07 11:40:44.128,0.403364,0.595381,0.657186,0.057232,0.02518,0.024885,0,0,17
2021-12-07 11:40:45.627,0.40273,0.593248,0.655696,0.056398,0.025851,0.025503,0,0,17
2021-12-07 11:40:47.128,0.403115,0.59526,0.657695,0.05581,0.024462,0.024519,0,0,17
2021-12-07 11:40:48.626,0.403624,0.595853,0.657265,0.057064,0.024847,0.024976,0,0,17
2021-12-07 11:40:50.127,0.402397,0.594378,0.656226,0.05791,0.027024,0.028018,0,0,17
2021-12-07 11:40:51.627,0.401305,0.592081,0.65394,0.055748,0.024272,0.024379,0,0,17
2021-12-07 11:40:53.127,0.402443,0.592809,0.655067,0.056304,0.024649,0.024719,0,0,17
2021-12-07 11:40:54.627,0.402524,0.594058,0.655943,0.056573,0.025326,0.025809,0,0,17
2021-12-07 11:40:56.127,0.40217,0.593887,0.656084,0.056424,0.023712,0.023679,0,0,17
2021-12-07 11:40:57.627,0.403465,0.594615,0.656433,0.056393,0.025383,0.024491,0,0,17
2021-12-07 11:40:59.126,0.403654,0.594517,0.656727,0.055781,0.02482,0.02544,0,0,17
2021-12-07 11:41:00.626,0.402426,0.593475,0.656965,0.057158,0.023731,0.024195,0,0,17
2021-12-07 11:41:02.126,0.402894,0.593375,0.655846,0.055288,0.024707,0.023875,0,0,17
2021-12-07 11:41:03.626,0.401806,0.592554,0.655004,0.054993,0.025668,0.025698,0,0,17
2021-12-07 11:41:05.127,0.402363,0.593826,0.655895,0.056108,0.024352,0.02456,0,0,17
2021-12-07 11:41:06.626,0.403312,0.594015,0.655641,0.055554,0.025935,0.026359,0,0,17
2021-12-07 11:41:08.124,0.403154,0.59461,0.656291,0.055682,0.025994,0.026142,0,0,17
2021-12-07 11:41:09.625,0.402418,0.593385,0.655351,0.055536,0.025186,0.025863,0,0,17
2021-12-07 11:41:11.125,0.402268,0.592505,0.655157,0.05524,0.025168,0.025083,0,0,17
2021-12-07 11:41:12.625,0.403164,0.593546,0.656103,0.055484,0.027856,0.02697,0,0,17
2021-12-07 11:41:14.125,0.401441,0.592228,0.654826,0.056116,0.023591,0.023602,0,0,17
2021-12-07 11:41:15.626,0.402709,0.594211,0.656556,0.055955,0.024347,0.024098,0,0,17
2021-12-07 11:41:17.125,0.402005,0.593279,0.6549,0.055863,0.024144,0.0251,0,0,17
2021-12-07 11:41:18.626,0.402667,0.593735,0.656067,0.055855,0.025991,0.025127,0,0,17
2021-12-07 11:41:20.124,0.401988,0.59344,0.656076,0.058595,0.02663,0.027107,0,0,17
2021-12-07 11:41:21.626,0.404028,0.595075,0.657762,0.056002,0.024579,0.024322,0,0,17
2021-12-07 11:41:23.125,0.402243,0.593612,0.655776,0.054705,0.027006,0.026698,0,0,17
2021-12-07 11:41:24.625,0.402184,0.594256,0.656569,0.055852,0.025667,0.026967,0,0,17
2021-12-07 11:41:26.125,0.403231,0.594673,0.65615,0.054977,0.024443,0.024427,0,0,17
2021-12-07 11:41:27.624,0.402331,0.592834,0.655041,0.054292,0.025093,0.024041,0,0,17
2021-12-07 11:41:29.125,0.402041,0.593431,0.655987,0.054747,0.023697,0.023884,0,0,17
2021-12-07 11:41:30.623,0.401715,0.592484,0.654893,0.055669,0.026511,0.026318,0,0,17
2021-12-07 11:41:32.125,0.402016,0.593343,0.655448,0.055737,0.02612,0.026928,0,0,17
2021-12-07 11:41:33.624,0.40183,0.593367,0.655568,0.05481,0.024758,0.024868,0,0,17
2021-12-07 11:41:35.124,0.40267,0.593095,0.655436,0.054847,0.025114,0.02593,0,0,17
2021-12-07 11:41:36.624,0.402282,0.593699,0.656168,0.055431,0.025514,0.026056,0,0,17
2021-12-07 11:41:38.123,0.401886,0.593633,0.656701,0.055323,0.026209,0.026735,0,0,17
2021-12-07 11:41:39.624,0.40203,0.593371,0.656789,0.055953,0.025233,0.024758,0,0,17
2021-12-07 11:41:41.122,0.401641,0.592607,0.655696,0.055117,0.024583,0.024475,0,0,17
2021-12-07 11:41:42.623,0.402761,0.594169,0.656869,0.055501,0.023195,0.023327,0,0,17
2021-12-07 11:41:44.125,0.40146,0.59249,0.654806,0.056827,0.023168,0.024739,0,0,17
2021-12-07 11:41:45.623,0.401403,0.591521,0.653803,0.055193,0.025989,0.026531,0,0,17
2021-12-07 11:41:47.123,0.402765,0.593293,0.654992,0.055699,0.023748,0.024023,0,0,17
2021-12-07 11:41:48.624,0.402793,0.594399,0.656771,0.054976,0.026068,0.02607,0,0,17
2021-12-07 11:41:50.120,0.402485,0.593037,0.655311,0.054505,0.025032,0.025293,0,0,17
2021-12-07 11:41:51.623,0.401482,0.591996,0.654596,0.055236,0.025033,0.0251,0,0,17
2021-12-07 11:41:53.122,0.401827,0.59305,0.655477,0.054818,0.025069,0.025259,0,0,17
2021-12-07 11:41:54.622,0.402762,0.593904,0.655814,0.056564,0.026735,0.027489,0,0,17
2021-12-07 11:41:56.122,0.402037,0.592242,0.654896,0.055776,0.027067,0.027187,0,0,17
2021-12-07 11:41:57.623,0.401799,0.591318,0.654139,0.055987,0.025581,0.02527,0,0,17
2021-12-07 11:41:59.123,0.40189,0.592715,0.655022,0.055695,0.024177,0.024922,0,0,17
