Time,TS inlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Plug,LogId
2021-08-21 11:17:58.914,0.51506,0.002655,0.169952,0.017049,0.066804,0.004707,0,5
2021-08-21 11:17:59.410,0.514706,0.002717,0.170661,0.01668,0.068604,0.005011,0,5
2021-08-21 11:18:00.413,0.515552,0.002729,0.170364,0.017918,0.069893,0.004583,0,5
2021-08-21 11:18:00.914,0.516351,0.002681,0.171583,0.018329,0.068443,0.004549,0,5
2021-08-21 11:18:01.410,0.51389,0.002717,0.169013,0.017765,0.065447,0.004446,0,5
2021-08-21 11:18:02.413,0.514835,0.002608,0.169521,0.0171,0.069406,0.004829,0,5
2021-08-21 11:18:02.914,0.516686,0.002534,0.16918,0.017632,0.067437,0.004786,0,5
2021-08-21 11:18:03.410,0.514769,0.002664,0.16918,0.01759,0.065568,0.004588,0,5
2021-08-21 11:18:03.914,0.514173,0.002716,0.169502,0.017224,0.068147,0.004673,0,5
2021-08-21 11:18:04.415,0.515397,0.002912,0.170152,0.017233,0.066184,0.004981,0,5
2021-08-21 11:18:05.413,0.515482,0.002768,0.169891,0.017927,0.068411,0.004734,0,5
2021-08-21 11:18:05.914,0.51567,0.002849,0.170977,0.018336,0.067647,0.004635,0,5
2021-08-21 11:18:06.410,0.51425,0.002801,0.170032,0.017254,0.066533,0.004183,0,5
2021-08-21 11:18:07.413,0.513856,0.002865,0.168752,0.01728,0.065936,0.004355,0,5
2021-08-21 11:18:07.911,0.515541,0.002856,0.170516,0.017231,0.071405,0.004676,0,5
2021-08-21 11:18:08.410,0.513641,0.002699,0.16978,0.017638,0.066292,0.004713,0,5
2021-08-21 11:18:09.413,0.511605,0.002608,0.168852,0.017304,0.067239,0.00469,0,5
2021-08-21 11:18:10.413,0.515644,0.002701,0.170261,0.018401,0.0682,0.004659,0,5
2021-08-21 11:18:11.413,0.514269,0.002743,0.169783,0.017765,0.065721,0.004752,0,5
2021-08-21 11:18:11.909,0.512345,0.002579,0.168235,0.016686,0.067605,0.004865,0,5
2021-08-21 11:18:12.413,0.512058,0.00281,0.167752,0.0166,0.070584,0.004457,0,5
2021-08-21 11:18:12.914,0.512159,0.002932,0.168979,0.018015,0.069185,0.004169,0,5
2021-08-21 11:18:13.909,0.510984,0.00265,0.167514,0.016633,0.066414,0.004677,0,5
2021-08-21 11:18:14.912,0.512332,0.002739,0.168248,0.017685,0.069431,0.004684,0,5
2021-08-21 11:18:15.413,0.511719,0.002723,0.16808,0.016359,0.065513,0.005076,0,5
2021-08-21 11:18:15.914,0.511331,0.002932,0.168557,0.01696,0.06885,0.004715,0,5
2021-08-21 11:18:16.410,0.509392,0.002769,0.167438,0.018258,0.069956,0.004694,0,5
2021-08-21 11:18:16.914,0.513568,0.002872,0.169265,0.017498,0.068515,0.004183,0,5
2021-08-21 11:18:17.410,0.509762,0.002918,0.168161,0.017238,0.065631,0.004896,0,5
2021-08-21 11:18:17.909,0.510379,0.002699,0.167792,0.018241,0.069553,0.004806,0,5
2021-08-21 11:18:18.413,0.510756,0.002633,0.168554,0.017431,0.068575,0.004856,0,5
2021-08-21 11:18:19.413,0.512731,0.002659,0.169278,0.01792,0.068189,0.004867,0,5
2021-08-21 11:18:19.909,0.512398,0.002674,0.16942,0.018275,0.067022,0.004944,0,5
2021-08-21 11:18:20.912,0.511474,0.002645,0.167973,0.018491,0.066376,0.004817,0,5
2021-08-21 11:18:21.912,0.517886,0.002779,0.171262,0.018843,0.06946,0.004804,0,5
2021-08-21 11:18:22.413,0.508627,0.002681,0.167292,0.017843,0.067836,0.004739,0,5
2021-08-21 11:18:22.909,0.510736,0.002822,0.168105,0.018664,0.065752,0.004927,0,5
2021-08-21 11:18:23.413,0.510766,0.00282,0.166804,0.017713,0.068293,0.004678,0,5
2021-08-21 11:18:23.909,0.50756,0.002653,0.167327,0.01668,0.069382,0.004508,0,5
2021-08-21 11:18:24.408,0.508243,0.002773,0.167479,0.016406,0.068817,0.004911,0,5
2021-08-21 11:18:24.912,0.511141,0.002872,0.168882,0.017106,0.071325,0.00477,0,5
2021-08-21 11:18:25.912,0.507874,0.002659,0.166577,0.017823,0.068411,0.004682,0,5
2021-08-21 11:18:26.413,0.507737,0.002629,0.166173,0.017483,0.066661,0.005003,0,5
2021-08-21 11:18:26.909,0.507931,0.002727,0.166401,0.017557,0.068132,0.004376,0,5
2021-08-21 11:18:27.912,0.527518,0.002593,0.173542,0.02051,0.074003,0.004715,0,5
2021-08-21 11:18:28.912,0.551363,0.002695,0.184574,0.017623,0.068901,0.004715,0,5
2021-08-21 11:18:29.408,0.552675,0.002822,0.183701,0.018393,0.069871,0.004452,0,5
2021-08-21 11:18:29.912,0.550936,0.002622,0.183684,0.017792,0.066868,0.004642,0,5
2021-08-21 11:18:30.408,0.549775,0.002717,0.18385,0.017044,0.071895,0.004642,0,5
2021-08-21 11:18:30.912,0.550654,0.002497,0.1831,0.01725,0.06722,0.004744,0,5
2021-08-21 11:18:31.408,0.552167,0.002579,0.184831,0.017636,0.072747,0.004911,0,5
2021-08-21 11:18:32.412,0.551203,0.002714,0.18291,0.016342,0.070061,0.00456,0,5
2021-08-21 11:18:32.912,0.55308,0.002869,0.184574,0.019088,0.068619,0.004404,0,5
2021-08-21 11:18:33.408,0.551712,0.002801,0.184794,0.017323,0.066924,0.004541,0,5
2021-08-21 11:18:33.912,0.551581,0.002602,0.185743,0.017291,0.067214,0.004675,0,5
2021-08-21 11:18:34.408,0.551839,0.002949,0.186424,0.017476,0.066873,0.004354,0,5
2021-08-21 11:18:34.912,0.549592,0.002841,0.184668,0.017529,0.069838,0.004593,0,5
2021-08-21 11:18:35.912,0.550922,0.002711,0.185824,0.017683,0.068556,0.004758,0,5
2021-08-21 11:18:36.408,0.551014,0.002875,0.183998,0.016258,0.069379,0.004694,0,5
2021-08-21 11:18:36.912,0.552654,0.002539,0.186272,0.017072,0.066703,0.004773,0,5
2021-08-21 11:18:37.408,0.55275,0.002515,0.185331,0.018032,0.070196,0.004914,0,5
2021-08-21 11:18:37.912,0.551581,0.002862,0.184394,0.017622,0.065897,0.004969,0,5
2021-08-21 11:18:38.412,0.551315,0.002638,0.184115,0.01775,0.067688,0.004527,0,5
2021-08-21 11:18:38.912,0.549047,0.002711,0.183803,0.017416,0.069129,0.00469,0,5
2021-08-21 11:18:39.408,0.551702,0.00242,0.18435,0.017489,0.071641,0.004487,0,5
2021-08-21 11:18:40.412,0.551344,0.002599,0.184155,0.016724,0.068565,0.004955,0,5
2021-08-21 11:18:41.412,0.551504,0.002716,0.18485,0.017575,0.069418,0.004535,0,5
2021-08-21 11:18:41.908,0.549944,0.002558,0.183979,0.017073,0.07093,0.004664,0,5
2021-08-21 11:18:42.412,0.552384,0.002935,0.185543,0.01633,0.071071,0.004559,0,5
2021-08-21 11:18:43.412,0.552465,0.0029,0.184749,0.016947,0.068443,0.004465,0,5
2021-08-21 11:18:43.912,0.550286,0.00268,0.184721,0.017388,0.068233,0.004601,0,5
2021-08-21 11:18:44.408,0.552665,0.002759,0.184165,0.018339,0.069295,0.004665,0,5
2021-08-21 11:18:44.908,0.551462,0.002491,0.184189,0.017723,0.071309,0.005031,0,5
2021-08-21 11:18:45.412,0.551321,0.0028,0.184303,0.017226,0.068782,0.004621,0,5
2021-08-21 11:18:45.908,0.551395,0.00278,0.184109,0.017878,0.068041,0.004953,0,5
2021-08-21 11:18:46.412,0.551352,0.002477,0.18434,0.017192,0.066218,0.005129,0,5
2021-08-21 11:18:47.407,0.550966,0.002602,0.183913,0.017347,0.069442,0.004846,0,5
2021-08-21 11:18:48.410,0.550692,0.002587,0.18393,0.017065,0.069036,0.00446,0,5
2021-08-21 11:18:48.908,0.552525,0.002434,0.18568,0.017842,0.070218,0.004513,0,5
2021-08-21 11:18:49.407,0.552382,0.002868,0.185853,0.016895,0.067906,0.0047,0,5
2021-08-21 11:18:50.410,0.55187,0.002655,0.185294,0.017478,0.070321,0.004754,0,5
2021-08-21 11:18:51.412,0.553313,0.002796,0.185978,0.017109,0.068558,0.004337,0,5
2021-08-21 11:18:51.908,0.553226,0.002717,0.185813,0.016981,0.069522,0.004345,0,5
2021-08-21 11:18:52.412,0.552852,0.002935,0.18691,0.017401,0.069832,0.004929,0,5
2021-08-21 11:18:53.412,0.552371,0.002648,0.186219,0.017598,0.069012,0.004699,0,5
2021-08-21 11:18:53.908,0.551352,0.002854,0.186869,0.017914,0.070938,0.004589,0,5
2021-08-21 11:18:54.911,0.552414,0.00275,0.185844,0.017389,0.071849,0.004618,0,5
2021-08-21 11:18:55.407,0.552263,0.002674,0.185443,0.018283,0.067277,0.004853,0,5
2021-08-21 11:18:55.911,0.554717,0.002852,0.186509,0.017722,0.071832,0.004669,0,5
2021-08-21 11:18:56.407,0.551543,0.002738,0.185609,0.0173,0.06862,0.004458,0,5
2021-08-21 11:18:56.911,0.551279,0.002612,0.183574,0.01687,0.071493,0.004798,0,5
2021-08-21 11:18:57.407,0.550749,0.002717,0.185591,0.017065,0.069326,0.004967,0,5
2021-08-21 11:18:57.911,0.551654,0.002539,0.185652,0.016757,0.069804,0.00439,0,5
2021-08-21 11:18:58.407,0.550759,0.002537,0.184035,0.016516,0.066211,0.004601,0,5
2021-08-21 11:18:59.410,0.551734,0.002587,0.185395,0.017544,0.068608,0.004839,0,5
2021-08-21 11:19:00.410,0.552371,0.002701,0.184097,0.017391,0.068765,0.004635,0,5
2021-08-21 11:19:01.410,0.551058,0.002769,0.184345,0.017679,0.067878,0.004612,0,5
2021-08-21 11:19:01.911,0.552905,0.002765,0.185373,0.01781,0.070895,0.004547,0,5
2021-08-21 11:19:02.407,0.552718,0.002505,0.183942,0.017808,0.066635,0.004554,0,5
2021-08-21 11:19:02.911,0.55255,0.002695,0.186126,0.018907,0.069878,0.004614,0,5
2021-08-21 11:19:03.407,0.552432,0.002801,0.185257,0.018115,0.068452,0.004962,0,5
2021-08-21 11:19:03.911,0.552873,0.00256,0.184814,0.017263,0.069793,0.004787,0,5
2021-08-21 11:19:04.410,0.552761,0.002342,0.186111,0.016664,0.069138,0.004834,0,5
2021-08-21 11:19:05.410,0.551399,0.002585,0.184721,0.017535,0.066792,0.004845,0,5
2021-08-21 11:19:06.410,0.551741,0.002496,0.184179,0.017269,0.069328,0.004561,0,5
2021-08-21 11:19:06.911,0.553104,0.002744,0.185171,0.016613,0.072236,0.004584,0,5
2021-08-21 11:19:07.407,0.553321,0.002653,0.186109,0.017224,0.06735,0.004841,0,5
2021-08-21 11:19:07.906,0.552256,0.002731,0.186535,0.016801,0.07039,0.004936,0,5
2021-08-21 11:19:08.909,0.551865,0.002708,0.18491,0.017992,0.068954,0.004852,0,5
2021-08-21 11:19:09.407,0.553295,0.002761,0.185108,0.017642,0.068557,0.00456,0,5
2021-08-21 11:19:10.410,0.551514,0.002797,0.185258,0.018069,0.068647,0.004701,0,5
2021-08-21 11:19:10.906,0.552252,0.002642,0.185424,0.018471,0.070213,0.004623,0,5
2021-08-21 11:19:11.909,0.553513,0.002818,0.184571,0.017489,0.067491,0.004446,0,5
2021-08-21 11:19:12.906,0.552975,0.002714,0.184624,0.017178,0.068563,0.004709,0,5
2021-08-21 11:19:13.410,0.552665,0.002622,0.185069,0.017681,0.068329,0.004642,0,5
2021-08-21 11:19:13.906,0.554073,0.002642,0.18472,0.018016,0.070394,0.004671,0,5
2021-08-21 11:19:14.410,0.552863,0.002789,0.18547,0.017721,0.069944,0.00464,0,5
2021-08-21 11:19:15.405,0.553462,0.002877,0.184402,0.016732,0.07043,0.004366,0,5
2021-08-21 11:19:16.408,0.55276,0.002781,0.186018,0.01721,0.068592,0.004681,0,5
2021-08-21 11:19:16.909,0.556457,0.002891,0.183007,0.016612,0.068146,0.004604,0,5
2021-08-21 11:19:17.405,0.554538,0.002642,0.187462,0.017645,0.069441,0.004623,0,5
2021-08-21 11:19:17.909,0.553019,0.002622,0.185306,0.01755,0.070292,0.004546,0,5
2021-08-21 11:19:18.909,0.550034,0.002622,0.183977,0.01762,0.069539,0.0046,0,5
2021-08-21 11:19:19.405,0.553215,0.002717,0.183776,0.017382,0.069574,0.00469,0,5
2021-08-21 11:19:20.408,0.554136,0.002676,0.185505,0.018447,0.068132,0.004857,0,5
2021-08-21 11:19:20.909,0.553816,0.00267,0.187005,0.017122,0.069944,0.004756,0,5
2021-08-21 11:19:21.909,0.553657,0.002743,0.185723,0.016923,0.068453,0.004821,0,5
2021-08-21 11:19:22.405,0.553427,0.002918,0.184572,0.017933,0.068065,0.004711,0,5
2021-08-21 11:19:23.408,0.552383,0.002755,0.185395,0.016474,0.070131,0.004633,0,5
2021-08-21 11:19:23.909,0.552831,0.002849,0.185354,0.01785,0.068122,0.004289,0,5
2021-08-21 11:19:24.909,0.55308,0.002753,0.185778,0.01775,0.071518,0.004757,0,5
2021-08-21 11:19:25.909,0.55466,0.002758,0.186917,0.017693,0.068325,0.004725,0,5
2021-08-21 11:19:26.909,0.555043,0.002737,0.186458,0.017729,0.069413,0.004714,0,5
2021-08-21 11:19:27.908,0.554219,0.002653,0.185471,0.016812,0.070489,0.004325,0,5
2021-08-21 11:19:28.908,0.554728,0.002701,0.186256,0.017606,0.068556,0.004635,0,5
2021-08-21 11:19:29.904,0.555092,0.002714,0.186178,0.017905,0.068721,0.004735,0,5
2021-08-21 11:19:30.408,0.5538,0.002737,0.185342,0.017698,0.068539,0.00459,0,5
2021-08-21 11:19:30.904,0.553924,0.002759,0.185498,0.017898,0.067718,0.004712,0,5
2021-08-21 11:19:31.908,0.554242,0.002808,0.185921,0.017577,0.069464,0.004703,0,5
2021-08-21 11:19:32.408,0.553269,0.002543,0.184666,0.01758,0.06564,0.004537,0,5
2021-08-21 11:19:32.904,0.552051,0.00278,0.184461,0.018151,0.068174,0.004675,0,5
2021-08-21 11:19:33.908,0.553593,0.002813,0.185317,0.017585,0.06938,0.004503,0,5
2021-08-21 11:19:34.909,0.555064,0.002644,0.185736,0.017694,0.068711,0.004682,0,5
2021-08-21 11:19:35.904,0.553198,0.002666,0.186415,0.017353,0.069117,0.004555,0,5
2021-08-21 11:19:36.908,0.553028,0.002782,0.185774,0.017591,0.066834,0.004679,0,5
2021-08-21 11:19:37.908,0.553573,0.002617,0.186256,0.01793,0.068057,0.004773,0,5
2021-08-21 11:19:38.904,0.553495,0.002593,0.185966,0.017848,0.069855,0.004838,0,5
2021-08-21 11:19:39.908,0.553436,0.002656,0.185308,0.016902,0.070439,0.004635,0,5
2021-08-21 11:19:40.904,0.556505,0.002624,0.187294,0.018007,0.06873,0.004575,0,5
2021-08-21 11:19:41.908,0.554529,0.002667,0.186406,0.017759,0.069581,0.004872,0,5
2021-08-21 11:19:42.908,0.554455,0.00269,0.187698,0.017509,0.068089,0.004747,0,5
2021-08-21 11:19:43.908,0.555437,0.002743,0.18632,0.017758,0.068948,0.004728,0,5
2021-08-21 11:19:44.908,0.553977,0.002758,0.186421,0.017512,0.068876,0.00484,0,5
2021-08-21 11:19:45.908,0.55414,0.002806,0.186504,0.018146,0.070217,0.004805,0,5
2021-08-21 11:19:46.908,0.553368,0.002816,0.185401,0.017601,0.068411,0.004764,0,5
2021-08-21 11:19:47.908,0.555232,0.002853,0.186687,0.01897,0.069922,0.004768,0,5
2021-08-21 11:19:48.908,0.555663,0.002848,0.184308,0.018313,0.066487,0.004754,0,5
2021-08-21 11:19:49.908,0.554676,0.002806,0.184584,0.01806,0.068669,0.004521,0,5
2021-08-21 11:19:50.906,0.554371,0.002783,0.18566,0.017106,0.069777,0.004416,0,5
2021-08-21 11:19:51.903,0.55545,0.002788,0.18632,0.016656,0.067712,0.004652,0,5
2021-08-21 11:19:52.906,0.554325,0.002781,0.185835,0.018335,0.070413,0.004538,0,5
2021-08-21 11:19:53.908,0.5528,0.002838,0.184648,0.017461,0.069785,0.004814,0,5
2021-08-21 11:19:54.908,0.555511,0.002842,0.186384,0.017351,0.070146,0.00474,0,5
2021-08-21 11:19:55.908,0.553662,0.002632,0.186182,0.017914,0.066994,0.004794,0,5
2021-08-21 11:19:56.903,0.554159,0.002871,0.185399,0.017244,0.068292,0.004599,0,5
2021-08-21 11:19:57.906,0.554445,0.002744,0.186,0.01741,0.069179,0.004745,0,5
2021-08-21 11:19:58.903,0.553465,0.002757,0.185196,0.017888,0.067139,0.004708,0,5
2021-08-21 11:19:59.906,0.554262,0.002886,0.185349,0.017854,0.069914,0.004562,0,5
2021-08-21 11:20:00.903,0.552875,0.002593,0.185002,0.017418,0.070361,0.004672,0,5
2021-08-21 11:20:01.906,0.553048,0.002797,0.185377,0.01768,0.068993,0.004582,0,5
2021-08-21 11:20:02.906,0.554245,0.00269,0.185631,0.017079,0.067661,0.004952,0,5
2021-08-21 11:20:03.906,0.552219,0.002848,0.185401,0.01733,0.070691,0.004754,0,5
2021-08-21 11:20:04.906,0.55371,0.002937,0.185309,0.017707,0.067483,0.004516,0,5
2021-08-21 11:20:05.903,0.554744,0.00283,0.185629,0.018174,0.069497,0.004479,0,5
2021-08-21 11:20:06.906,0.555267,0.002828,0.187099,0.017794,0.071314,0.004223,0,5
2021-08-21 11:20:07.402,0.554041,0.002801,0.18585,0.017172,0.067364,0.004391,0,5
2021-08-21 11:20:08.405,0.552152,0.002949,0.185056,0.017184,0.068943,0.004586,0,5
2021-08-21 11:20:09.402,0.556235,0.002836,0.185905,0.016698,0.067359,0.004567,0,5
2021-08-21 11:20:10.405,0.556434,0.002875,0.185844,0.017505,0.069096,0.004723,0,5
2021-08-21 11:20:11.402,0.554729,0.002841,0.185546,0.016832,0.069798,0.004771,0,5
2021-08-21 11:20:12.405,0.555262,0.003011,0.186522,0.017856,0.068605,0.004485,0,5
2021-08-21 11:20:13.405,0.555054,0.002837,0.185989,0.017872,0.067144,0.00468,0,5
2021-08-21 11:20:14.407,0.554094,0.00277,0.186959,0.017583,0.070262,0.004511,0,5
2021-08-21 11:20:15.402,0.555773,0.002835,0.187015,0.017701,0.071004,0.004398,0,5
2021-08-21 11:20:16.405,0.555246,0.002802,0.187154,0.017785,0.069403,0.004692,0,5
2021-08-21 11:20:17.407,0.555771,0.002608,0.185822,0.017746,0.068996,0.004877,0,5
2021-08-21 11:20:18.405,0.55405,0.002794,0.186341,0.017553,0.069899,0.004712,0,5
2021-08-21 11:20:19.405,0.555647,0.002769,0.186329,0.017563,0.068508,0.004683,0,5
2021-08-21 11:20:20.405,0.554046,0.002706,0.185925,0.016957,0.068136,0.004697,0,5
2021-08-21 11:20:21.405,0.555889,0.002706,0.186752,0.017614,0.068905,0.004505,0,5
2021-08-21 11:20:22.405,0.555259,0.002601,0.186081,0.017639,0.07002,0.004844,0,5
2021-08-21 11:20:23.405,0.555117,0.002732,0.186853,0.017799,0.070354,0.004628,0,5
2021-08-21 11:20:24.405,0.555054,0.002827,0.186697,0.017502,0.066558,0.004651,0,5
2021-08-21 11:20:25.405,0.555778,0.00268,0.186807,0.017319,0.069241,0.004717,0,5
2021-08-21 11:20:26.405,0.554985,0.002706,0.186384,0.017487,0.066421,0.004904,0,5
2021-08-21 11:20:27.405,0.555222,0.002632,0.18598,0.016802,0.069106,0.004953,0,5
2021-08-21 11:20:28.405,0.554145,0.002585,0.185539,0.017582,0.068779,0.004845,0,5
2021-08-21 11:20:29.405,0.553799,0.00258,0.18598,0.018156,0.067779,0.004943,0,5
2021-08-21 11:20:30.400,0.554544,0.002866,0.18563,0.01781,0.066989,0.004437,0,5
2021-08-21 11:20:31.404,0.555627,0.00285,0.18582,0.017408,0.070868,0.005059,0,5
2021-08-21 11:20:32.405,0.553113,0.002544,0.18535,0.017543,0.070063,0.004793,0,5
2021-08-21 11:20:33.400,0.555283,0.002528,0.186821,0.017365,0.068553,0.004657,0,5
2021-08-21 11:20:34.404,0.554979,0.002656,0.187028,0.017689,0.068962,0.004911,0,5
2021-08-21 11:20:35.404,0.55467,0.002753,0.186476,0.01755,0.069339,0.004917,0,5
2021-08-21 11:20:36.400,0.55476,0.002724,0.186114,0.017482,0.067752,0.004501,0,5
2021-08-21 11:20:37.404,0.554911,0.002635,0.185335,0.017156,0.069736,0.004762,0,5
2021-08-21 11:20:38.404,0.554418,0.002653,0.185842,0.016492,0.067374,0.004737,0,5
2021-08-21 11:20:39.405,0.556123,0.002748,0.186736,0.017575,0.066022,0.004623,0,5
2021-08-21 11:20:40.400,0.555209,0.002618,0.186175,0.017664,0.067535,0.004868,0,5
2021-08-21 11:20:41.404,0.554859,0.002646,0.185802,0.016762,0.068687,0.004905,0,5
2021-08-21 11:20:42.405,0.556102,0.002874,0.186975,0.017868,0.068641,0.004705,0,5
2021-08-21 11:20:43.400,0.554391,0.002829,0.187615,0.018648,0.068066,0.004483,0,5
2021-08-21 11:20:44.404,0.554383,0.002808,0.18625,0.017272,0.066979,0.004656,0,5
2021-08-21 11:20:45.404,0.553977,0.002863,0.18576,0.017829,0.068887,0.004535,0,5
2021-08-21 11:20:46.404,0.554287,0.002769,0.186081,0.017772,0.067562,0.004539,0,5
2021-08-21 11:20:47.400,0.554876,0.002803,0.186409,0.017504,0.067441,0.00448,0,5
2021-08-21 11:20:48.404,0.555899,0.002871,0.187019,0.01756,0.069448,0.004517,0,5
2021-08-21 11:20:49.404,0.554397,0.002806,0.186182,0.017162,0.067805,0.004422,0,5
2021-08-21 11:20:50.404,0.553741,0.002685,0.186568,0.017026,0.06654,0.004778,0,5
2021-08-21 11:20:51.404,0.554739,0.002863,0.186853,0.01776,0.068107,0.004632,0,5
2021-08-21 11:20:52.404,0.554602,0.002811,0.186338,0.017347,0.070421,0.004584,0,5
2021-08-21 11:20:53.404,0.554833,0.002874,0.18553,0.017273,0.068335,0.004315,0,5
2021-08-21 11:20:54.404,0.554733,0.002774,0.18575,0.017525,0.0692,0.004554,0,5
2021-08-21 11:20:55.399,0.554929,0.002734,0.186138,0.017847,0.069861,0.004818,0,5
2021-08-21 11:20:56.402,0.552817,0.002776,0.185917,0.017832,0.06832,0.00462,0,5
2021-08-21 11:20:57.404,0.5539,0.002859,0.185336,0.018511,0.067845,0.004846,0,5
2021-08-21 11:20:58.404,0.553584,0.002806,0.185769,0.017289,0.067356,0.004545,0,5
2021-08-21 11:20:59.404,0.554702,0.002774,0.186476,0.017279,0.06932,0.004456,0,5
2021-08-21 11:21:00.404,0.554796,0.002758,0.186871,0.016652,0.068488,0.004771,0,5
2021-08-21 11:21:01.399,0.55523,0.002592,0.187283,0.016484,0.067693,0.004724,0,5
2021-08-21 11:21:02.402,0.555032,0.002697,0.186476,0.017122,0.070047,0.004468,0,5
2021-08-21 11:21:03.404,0.557317,0.002854,0.187518,0.017003,0.065415,0.00481,0,5
2021-08-21 11:21:04.404,0.555453,0.002821,0.187174,0.017411,0.068382,0.004442,0,5
2021-08-21 11:21:05.404,0.555673,0.002674,0.18576,0.017999,0.067414,0.004535,0,5
2021-08-21 11:21:06.404,0.554166,0.002737,0.186403,0.017364,0.068975,0.004643,0,5
2021-08-21 11:21:07.404,0.555348,0.002648,0.186586,0.016939,0.069049,0.004815,0,5
2021-08-21 11:21:08.399,0.55609,0.002687,0.186932,0.017702,0.069948,0.004711,0,5
2021-08-21 11:21:09.402,0.553116,0.002635,0.185725,0.016864,0.068146,0.004741,0,5
2021-08-21 11:21:10.402,0.555931,0.002874,0.186384,0.017056,0.066301,0.004315,0,5
2021-08-21 11:21:11.402,0.555883,0.002716,0.18677,0.01749,0.067776,0.004703,0,5
2021-08-21 11:21:12.402,0.555747,0.003037,0.186715,0.017952,0.067377,0.004438,0,5
2021-08-21 11:21:13.399,0.553807,0.002883,0.185039,0.017142,0.070559,0.004452,0,5
2021-08-21 11:21:14.402,0.554597,0.002744,0.185871,0.017247,0.069302,0.004791,0,5
2021-08-21 11:21:15.402,0.555327,0.002785,0.186568,0.017224,0.066345,0.004462,0,5
2021-08-21 11:21:16.402,0.554072,0.002795,0.186302,0.017379,0.06819,0.004589,0,5
2021-08-21 11:21:17.402,0.556177,0.002837,0.186991,0.018223,0.066716,0.00468,0,5
2021-08-21 11:21:18.402,0.553857,0.002947,0.185897,0.017493,0.066564,0.004446,0,5
2021-08-21 11:21:19.402,0.554581,0.002827,0.186311,0.017337,0.066116,0.004837,0,5
2021-08-21 11:21:20.399,0.556914,0.002836,0.187075,0.018317,0.068696,0.004639,0,5
2021-08-21 11:21:21.402,0.55478,0.002854,0.185239,0.017845,0.067391,0.004715,0,5
2021-08-21 11:21:22.402,0.554676,0.002832,0.185916,0.018097,0.067701,0.004372,0,5
2021-08-21 11:21:23.402,0.554807,0.002748,0.186559,0.017519,0.068827,0.004625,0,5
2021-08-21 11:21:24.402,0.557054,0.0029,0.186568,0.018066,0.068344,0.004658,0,5
2021-08-21 11:21:25.400,0.557696,0.002741,0.188505,0.017274,0.066519,0.004443,0,5
2021-08-21 11:21:26.400,0.55612,0.002863,0.188424,0.017345,0.070776,0.00456,0,5
2021-08-21 11:21:27.397,0.556261,0.002983,0.188043,0.017469,0.068195,0.004327,0,5
2021-08-21 11:21:28.400,0.555016,0.002771,0.186421,0.018247,0.066968,0.004884,0,5
2021-08-21 11:21:29.402,0.555713,0.002691,0.186555,0.018261,0.067253,0.004719,0,5
2021-08-21 11:21:30.402,0.55549,0.002695,0.186017,0.017827,0.066959,0.004474,0,5
2021-08-21 11:21:31.402,0.555637,0.0028,0.185704,0.017802,0.068649,0.004555,0,5
2021-08-21 11:21:32.397,0.556333,0.002882,0.187237,0.016857,0.065491,0.005041,0,5
2021-08-21 11:21:33.400,0.557031,0.00275,0.18807,0.018106,0.067068,0.004546,0,5
2021-08-21 11:21:34.397,0.556772,0.00283,0.186937,0.0167,0.067804,0.004404,0,5
2021-08-21 11:21:35.400,0.556094,0.002781,0.1873,0.018452,0.069235,0.00434,0,5
2021-08-21 11:21:36.400,0.557763,0.003037,0.190463,0.018649,0.067493,0.004608,0,5
2021-08-21 11:21:37.397,0.55496,0.002862,0.186716,0.017456,0.068755,0.004443,0,5
2021-08-21 11:21:38.400,0.55422,0.002823,0.18621,0.017447,0.069693,0.00463,0,5
2021-08-21 11:21:39.400,0.556902,0.002947,0.187579,0.016999,0.06952,0.004421,0,5
2021-08-21 11:21:40.400,0.555353,0.002869,0.186145,0.017524,0.070951,0.004598,0,5
2021-08-21 11:21:41.397,0.556182,0.002851,0.185979,0.016781,0.069004,0.004488,0,5
2021-08-21 11:21:42.400,0.555581,0.002907,0.187465,0.01695,0.069856,0.004594,0,5
2021-08-21 11:21:43.400,0.55561,0.003037,0.186449,0.01723,0.068951,0.004608,0,5
2021-08-21 11:21:44.400,0.556802,0.002716,0.187588,0.017386,0.067612,0.004796,0,5
2021-08-21 11:21:45.400,0.554035,0.002722,0.187275,0.017531,0.067829,0.004741,0,5
2021-08-21 11:21:46.400,0.554844,0.002832,0.187202,0.017162,0.068719,0.004423,0,5
2021-08-21 11:21:47.400,0.5555,0.002869,0.188047,0.017977,0.069188,0.004763,0,5
2021-08-21 11:21:48.400,0.556513,0.002911,0.188139,0.017607,0.066972,0.004639,0,5
2021-08-21 11:21:49.400,0.555973,0.002585,0.186568,0.017165,0.068119,0.004636,0,5
2021-08-21 11:21:50.400,0.556923,0.002827,0.186981,0.017178,0.069389,0.004814,0,5
2021-08-21 11:21:51.396,0.557681,0.002788,0.187211,0.017105,0.068935,0.004607,0,5
2021-08-21 11:21:52.399,0.556717,0.002828,0.187026,0.017195,0.069342,0.004715,0,5
2021-08-21 11:21:53.399,0.556561,0.002774,0.186779,0.016736,0.068142,0.004721,0,5
2021-08-21 11:21:54.396,0.555903,0.002804,0.18667,0.016039,0.068544,0.004552,0,5
