Time,TS outlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Flow rate (Mean),Tank temperature (Mean),Temperature TS inlet (Mean),Temperature TS outlet (Mean),Bypass temperature (Mean),Temperature TS outlet (Std Dev),Temperature TS inlet (Std Dev),Bypass temperature (Std Dev),Tank temperature (Std Dev),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Flow rate (Std Dev),Plug,Anomaly,Plug_future
1900-01-01 10:37:49.747,0.52823,0.000579,0.137214,1255.926506,-2.055348,-1.849257,-1.712363,21.82876,0.189987,0.338673,0.227791,3.256272,0.017605,0.032163,0.005861,9.764054,0,0,0.0
1900-01-01 10:37:50.747,0.527206,0.000564,0.136993,1255.582325,-2.010461,-1.822875,-1.705932,21.836899,0.186939,0.352642,0.237058,3.250375,0.017666,0.03415,0.005707,10.043806,0,0,0.0
1900-01-01 10:37:51.747,0.528513,0.000469,0.137269,1254.318756,-2.009936,-1.841907,-1.713545,21.833618,0.182659,0.3246,0.240823,3.298162,0.017336,0.033303,0.005902,9.234089,0,0,0.0
1900-01-01 10:37:52.747,0.527426,0.000774,0.136635,1255.219285,-2.056004,-1.850307,-1.718401,21.835849,0.19167,0.348223,0.234318,3.267884,0.016743,0.033791,0.005868,9.588362,0,0,0.0
1900-01-01 10:37:53.742,0.527511,0.000898,0.136841,1253.783306,-2.021357,-1.810542,-1.710271,21.838241,0.194185,0.364168,0.236836,3.27286,0.017103,0.034506,0.006084,10.116855,0,0,0.0
1900-01-01 10:37:54.745,0.52588,0.000724,0.136344,1253.969024,-1.991308,-1.82506,-1.714577,21.834216,0.197129,0.405433,0.2352,3.294276,0.01758,0.033908,0.005734,9.851212,0,0,0.0
1900-01-01 10:37:55.745,0.528797,0.000837,0.137067,1254.34233,-2.020173,-1.835344,-1.71932,21.834143,0.201481,0.402241,0.235538,3.279241,0.017312,0.033983,0.00592,10.46733,0,0,0.0
1900-01-01 10:37:56.745,0.526187,0.000606,0.136213,1255.846354,-2.032248,-1.85057,-1.713413,21.842807,0.192779,0.362467,0.237336,3.285373,0.017502,0.03412,0.005938,10.465837,0,0,0.0
1900-01-01 10:37:57.742,0.527608,0.000387,0.136661,1253.69642,-2.019592,-1.817781,-1.711189,21.830909,0.202503,0.402551,0.235938,3.220261,0.016997,0.034503,0.005925,10.560016,0,0,0.0
1900-01-01 10:37:58.745,0.528466,0.000399,0.136839,1253.766893,-2.010544,-1.832519,-1.710782,21.838404,0.193033,0.360001,0.243098,3.413554,0.017148,0.034767,0.005716,9.98354,0,0,0.0
1900-01-01 10:37:59.742,0.527724,0.000582,0.136753,1254.2639,-2.040523,-1.857802,-1.718826,21.837887,0.201547,0.427191,0.238072,3.251168,0.0174,0.034988,0.006012,9.701877,0,0,0.0
1900-01-01 10:38:00.745,0.525529,0.000473,0.136354,1254.128848,-2.030958,-1.839455,-1.714577,21.84521,0.209969,0.404589,0.249987,3.188005,0.017178,0.032784,0.00575,10.384005,0,0,0.0
1900-01-01 10:38:01.745,0.526261,0.00048,0.135946,1252.168804,-1.98513,-1.806468,-1.708688,21.829548,0.212084,0.360059,0.248188,3.160828,0.016933,0.033911,0.005866,10.080462,0,0,0.0
1900-01-01 10:38:02.745,0.526072,0.000537,0.136148,1251.725612,-1.986967,-1.820644,-1.706063,21.841231,0.202704,0.362875,0.241794,3.163748,0.017011,0.033689,0.005703,9.784001,0,0,0.0
1900-01-01 10:38:03.745,0.527295,0.000474,0.136461,1252.046219,-2.020567,-1.850045,-1.711838,21.848714,0.202674,0.438942,0.238766,3.191728,0.017005,0.034031,0.005752,9.447892,0,0,0.0
1900-01-01 10:38:04.745,0.527085,0.000422,0.136846,1254.733659,-2.065979,-1.847157,-1.716564,21.840838,0.187278,0.332237,0.236338,3.357099,0.017033,0.033965,0.005818,10.07071,0,0,0.0
1900-01-01 10:38:05.745,0.528508,0.000364,0.136249,1254.639363,-2.033167,-1.81605,-1.71512,21.827579,0.190601,0.382464,0.237114,3.271666,0.016936,0.033749,0.005899,10.40593,0,0,0.0
1900-01-01 10:38:06.745,0.52803,0.000642,0.136378,1254.931681,-2.008886,-1.826025,-1.708425,21.836637,0.195848,0.356202,0.239279,3.307495,0.017154,0.034038,0.005694,9.495929,0,0,0.0
1900-01-01 10:38:08.245,0.527395,0.00067,0.135808,1254.419339,-2.028267,-1.835782,-1.712013,21.844426,0.184331,0.329618,0.243867,3.297056,0.017003,0.034632,0.00581,9.772867,0,0,0.0
1900-01-01 10:38:09.245,0.526423,0.000616,0.136461,1252.781729,-1.990248,-1.84217,-1.709869,21.840312,0.186266,0.320431,0.240806,3.302849,0.017456,0.033694,0.005845,9.792294,0,0,0.0
1900-01-01 10:38:10.245,0.52697,0.00048,0.136406,1252.1358,-2.029754,-1.843876,-1.707638,21.83795,0.178515,0.291386,0.249065,3.272242,0.017444,0.035554,0.00581,9.441083,0,0,0.0
1900-01-01 10:38:11.241,0.528529,0.0006,0.136405,1253.107865,-2.012501,-1.824246,-1.708161,21.841293,0.183093,0.303343,0.24754,3.332373,0.017316,0.033983,0.005808,9.515202,0,0,0.0
1900-01-01 10:38:12.245,0.526457,0.000496,0.136114,1254.425826,-1.995233,-1.836157,-1.711956,21.832018,0.19018,0.339736,0.231313,3.27215,0.017019,0.034129,0.005867,10.528715,0,0,0.0
1900-01-01 10:38:13.245,0.526807,0.000858,0.136066,1253.35222,-2.027523,-1.846632,-1.716039,21.837818,0.188099,0.368677,0.238693,3.243468,0.017015,0.035637,0.005748,10.05974,0,0,0.0
1900-01-01 10:38:14.246,0.527852,0.000881,0.136,1253.000871,-2.013067,-1.816437,-1.709999,21.834954,0.185984,0.373399,0.232212,3.341912,0.01654,0.033852,0.00599,9.053562,0,0,0.0
1900-01-01 10:38:15.241,0.526076,0.00055,0.136083,1253.42318,-1.999196,-1.818721,-1.704862,21.841276,0.199868,0.410968,0.237368,3.292543,0.017221,0.033341,0.005842,10.11921,0,0,0.0
1900-01-01 10:38:16.245,0.528628,0.000658,0.136763,1254.8109,-2.013143,-1.854852,-1.71797,21.835679,0.199629,0.424818,0.234352,3.277949,0.017005,0.034561,0.005789,9.400525,0,0,0.0
1900-01-01 10:38:17.241,0.527965,0.000779,0.136423,1256.336278,-2.067979,-1.844804,-1.711456,21.844984,0.199837,0.433981,0.227508,3.280664,0.016606,0.034423,0.005889,9.738548,0,0,0.0
1900-01-01 10:38:18.245,0.529349,0.000627,0.13626,1254.2192,-2.026738,-1.793146,-1.699667,21.842478,0.208102,0.424287,0.232222,3.308529,0.016533,0.034273,0.005672,9.861195,0,0,0.0
1900-01-01 10:38:19.245,0.527673,0.000569,0.136644,1255.011833,-1.988411,-1.796887,-1.704488,21.845563,0.197773,0.399316,0.23524,3.329233,0.017382,0.033436,0.005841,10.29247,0,0,0.0
1900-01-01 10:38:20.245,0.527353,0.000658,0.136075,1254.7148,-1.995236,-1.834032,-1.714726,21.835849,0.20207,0.403595,0.237535,3.34581,0.017433,0.034771,0.005904,9.724891,0,0,0.0
1900-01-01 10:38:21.245,0.52792,0.000621,0.135928,1254.196171,-2.107716,-1.840201,-1.718533,21.832174,0.216491,0.473095,0.22523,3.270226,0.0169,0.03295,0.005789,10.252323,0,0,0.0
1900-01-01 10:38:22.245,0.52646,0.000569,0.135891,1254.318756,-2.097873,-1.837838,-1.700944,21.846614,0.210044,0.448551,0.2337,3.328289,0.016712,0.033861,0.005841,9.795366,0,0,0.0
1900-01-01 10:38:23.245,0.527143,0.000569,0.13636,1254.050012,-2.012167,-1.801218,-1.704488,21.833486,0.205304,0.471869,0.234525,3.297124,0.017242,0.034212,0.005822,10.269788,0,0,0.0
1900-01-01 10:38:24.245,0.525762,0.000732,0.135818,1254.573356,-2.043929,-1.830619,-1.711182,21.834405,0.209571,0.413806,0.223628,3.297004,0.016699,0.033306,0.005658,9.522063,0,0,0.0
1900-01-01 10:38:25.245,0.527967,0.000774,0.136773,1254.648793,-2.026211,-1.842301,-1.710132,21.8411,0.207958,0.452854,0.243887,3.312661,0.017888,0.033787,0.005696,9.477164,0,0,0.0
1900-01-01 10:38:26.245,0.527054,0.000648,0.135937,1255.643617,-2.046029,-1.826288,-1.711313,21.846876,0.195073,0.390166,0.239585,3.403259,0.017476,0.033588,0.005922,10.276234,0,0,0.0
1900-01-01 10:38:27.245,0.529327,0.000427,0.136883,1254.101875,-2.012429,-1.806862,-1.703831,21.852915,0.208083,0.404377,0.242755,3.201209,0.017326,0.035372,0.005781,9.82025,0,0,0.0
1900-01-01 10:38:28.243,0.527772,0.000637,0.136364,1255.431791,-1.986557,-1.80975,-1.69251,21.851588,0.202266,0.478238,0.234457,3.15615,0.016557,0.034807,0.005923,9.314,0,0,0.0
1900-01-01 10:38:29.245,0.529178,0.000485,0.136942,1254.894697,-1.999426,-1.837913,-1.700959,21.850961,0.209507,0.441031,0.231689,3.130881,0.017418,0.034205,0.005617,9.920482,0,0,0.0
1900-01-01 10:38:30.245,0.527516,0.000921,0.136001,1256.072665,-2.034611,-1.839413,-1.706194,21.84622,0.195609,0.392159,0.228088,3.145484,0.016831,0.03374,0.005722,9.539489,0,0,0.0
1900-01-01 10:38:31.240,0.527411,0.000671,0.136822,1255.261718,-2.017004,-1.828482,-1.703807,21.855524,0.190902,0.34274,0.233083,3.169709,0.017272,0.03419,0.005794,10.265344,0,0,0.0
1900-01-01 10:38:32.243,0.528089,0.000415,0.13639,1255.600169,-2.021143,-1.82205,-1.706725,21.842069,0.19534,0.388267,0.24701,3.134503,0.017433,0.035124,0.005757,10.184416,0,0,0.0
1900-01-01 10:38:33.243,0.527815,0.000432,0.13658,1255.304151,-2.031461,-1.819988,-1.700812,21.850683,0.191648,0.454963,0.248544,3.201602,0.017367,0.034693,0.005666,9.532503,0,0,0.0
1900-01-01 10:38:34.245,0.527334,0.000627,0.136466,1254.320638,-2.028505,-1.815644,-1.703841,21.842838,0.182099,0.423387,0.245942,3.172145,0.017695,0.033566,0.005826,9.509724,0,0,0.0
1900-01-01 10:38:35.245,0.526943,0.000721,0.136314,1255.162707,-2.009673,-1.831538,-1.707375,21.842807,0.19335,0.355595,0.231747,3.135357,0.016937,0.034213,0.005812,10.146008,0,0,0.0
1900-01-01 10:38:36.245,0.528072,0.000726,0.136635,1253.866135,-2.042617,-1.838888,-1.7058,21.848189,0.204046,0.353665,0.243541,3.221704,0.017416,0.033798,0.005735,9.797111,0,0,0.0
1900-01-01 10:38:37.245,0.527846,0.000684,0.136323,1253.965146,-2.049835,-1.833375,-1.70265,21.850814,0.190471,0.34347,0.230259,3.343075,0.017042,0.035409,0.005849,9.478455,0,0,0.0
1900-01-01 10:38:38.240,0.526493,0.000745,0.136083,1253.934938,-2.002098,-1.802099,-1.697343,21.845893,0.187779,0.380624,0.233399,3.405314,0.017726,0.034036,0.005795,10.077161,0,0,0.0
1900-01-01 10:38:39.243,0.527298,0.000514,0.135978,1252.873759,-2.001253,-1.821396,-1.706201,21.852408,0.195316,0.40201,0.23891,3.200916,0.016592,0.034602,0.005907,10.096363,0,0,0.0
1900-01-01 10:38:40.243,0.526959,0.000616,0.136323,1253.314502,-1.994055,-1.833901,-1.70685,21.852652,0.202398,0.37703,0.237848,3.232156,0.016802,0.032888,0.005731,10.69219,0,0,0.0
1900-01-01 10:38:41.240,0.527608,0.000497,0.136366,1254.032179,-2.045263,-1.841346,-1.714218,21.850001,0.196537,0.379787,0.236712,3.466085,0.016869,0.033152,0.005814,9.856394,0,0,0.0
1900-01-01 10:38:42.243,0.525838,0.000635,0.135566,1255.191207,-2.060139,-1.815376,-1.711436,21.849922,0.194597,0.415317,0.23989,3.350476,0.017492,0.034584,0.005864,9.910372,0,0,0.0
1900-01-01 10:38:43.243,0.52813,0.0008,0.136562,1252.706292,-2.008361,-1.790587,-1.693724,21.847664,0.209631,0.458228,0.245143,3.207671,0.016843,0.033477,0.005848,10.021005,0,0,0.0
1900-01-01 10:38:44.243,0.527321,0.000774,0.136139,1254.064157,-2.007573,-1.817756,-1.699368,21.851471,0.205469,0.398673,0.240745,3.245755,0.017417,0.034512,0.005773,10.008776,0,0,0.0
1900-01-01 10:38:45.243,0.526754,0.000705,0.136332,1253.74355,-1.972136,-1.849914,-1.703569,21.864467,0.195405,0.401311,0.244455,3.401672,0.017284,0.034253,0.005735,9.312391,0,0,0.0
1900-01-01 10:38:46.243,0.527405,0.000632,0.136433,1254.813811,-2.055479,-1.846895,-1.707375,21.857772,0.198977,0.410538,0.235965,3.44534,0.016949,0.034605,0.005903,9.70396,0,0,0.0
1900-01-01 10:38:47.243,0.526739,0.000868,0.136148,1255.106129,-2.016761,-1.817362,-1.692149,21.869586,0.191958,0.442259,0.227199,3.340378,0.016931,0.0334,0.00569,9.776771,0,0,0.0
1900-01-01 10:38:48.243,0.527054,0.000795,0.136598,1254.95054,-1.991955,-1.787174,-1.69333,21.851339,0.211972,0.462258,0.235952,3.308501,0.016622,0.034323,0.005829,9.638012,0,0,0.0
1900-01-01 10:38:49.243,0.525778,0.000537,0.135174,1254.578071,-1.991692,-1.825369,-1.703175,21.854359,0.201447,0.474616,0.237852,3.350533,0.017016,0.034279,0.005723,9.377439,0,0,0.0
1900-01-01 10:38:50.240,0.527418,0.000655,0.136126,1252.911407,-2.04184,-1.840293,-1.712111,21.848816,0.209999,0.462863,0.24444,3.439792,0.017254,0.035127,0.006036,9.84303,0,0,0.0
1900-01-01 10:38:51.243,0.526471,0.000682,0.136399,1253.357932,-2.053203,-1.831865,-1.702668,21.866674,0.206486,0.463901,0.235076,3.310783,0.017707,0.033173,0.005771,10.002575,0,0,0.0
1900-01-01 10:38:52.243,0.527001,0.000774,0.136314,1253.135339,-2.004292,-1.79203,-1.691755,21.857378,0.216329,0.526594,0.243867,3.247086,0.016265,0.035933,0.005754,9.793544,0,0,0.0
1900-01-01 10:38:53.243,0.525893,0.000763,0.136332,1252.739295,-1.966886,-1.809225,-1.698581,21.84832,0.217713,0.464137,0.232994,3.450639,0.017401,0.032952,0.005735,9.314584,0,0,0.0
1900-01-01 10:38:54.243,0.528303,0.000637,0.136929,1253.262639,-2.003242,-1.838757,-1.69845,21.865254,0.222547,0.495876,0.246624,3.25427,0.017522,0.033768,0.005903,10.283962,0,0,0.0
1900-01-01 10:38:55.243,0.528293,0.000726,0.136378,1255.233429,-2.032904,-1.835476,-1.706063,21.851471,0.196482,0.457943,0.232878,3.43943,0.016976,0.035145,0.005831,9.499977,0,0,0.0
1900-01-01 10:38:56.243,0.526959,0.000831,0.136516,1254.889248,-2.028442,-1.802268,-1.695693,21.850683,0.209992,0.439705,0.244908,3.229374,0.017116,0.034426,0.005883,9.762413,0,0,0.0
1900-01-01 10:38:57.243,0.52718,0.000663,0.136516,1253.564387,-2.023717,-1.805812,-1.695431,21.859085,0.209268,0.433488,0.236846,3.236237,0.016348,0.035358,0.00581,10.650357,0,0,0.0
1900-01-01 10:38:58.243,0.526844,0.000705,0.136121,1253.767124,-2.016236,-1.837969,-1.705013,21.852258,0.200241,0.422952,0.24453,3.239571,0.017347,0.034719,0.005793,9.806768,0,0,0.0
1900-01-01 10:38:59.243,0.528114,0.000574,0.136323,1253.672827,-2.034348,-1.827994,-1.704356,21.863023,0.203436,0.428063,0.241594,3.287331,0.017511,0.033455,0.005879,10.358157,0,0,0.0
1900-01-01 10:39:00.238,0.526387,0.00074,0.136333,1253.996538,-1.984159,-1.791019,-1.690747,21.861066,0.197996,0.400269,0.245861,3.42564,0.016741,0.033506,0.005909,10.349322,0,0,0.0
1900-01-01 10:39:01.241,0.528371,0.000713,0.137178,1252.168653,-1.968408,-1.815115,-1.692722,21.86301,0.206031,0.387224,0.240089,3.30003,0.017104,0.034631,0.005734,9.899421,0,0,0.0
1900-01-01 10:39:02.243,0.528005,0.000569,0.136741,1254.584141,-2.004535,-1.852715,-1.704758,21.863014,0.194082,0.390491,0.238771,3.258616,0.017495,0.034011,0.005629,9.134408,0,0,0.0
1900-01-01 10:39:03.238,0.527205,0.000613,0.136093,1254.584112,-2.042462,-1.832703,-1.703543,21.851171,0.19975,0.39532,0.236965,3.268589,0.017266,0.034464,0.005886,9.7397,0,0,0.0
1900-01-01 10:39:04.741,0.527474,0.000456,0.136417,1253.530132,-2.007766,-1.82167,-1.698645,21.859389,0.208805,0.404784,0.240464,3.344471,0.01753,0.034119,0.005772,9.77871,0,0,0.0
1900-01-01 10:39:05.742,0.528739,0.000661,0.136927,1254.932011,-2.050436,-1.795326,-1.69728,21.860789,0.216393,0.431116,0.245694,3.213545,0.017359,0.034113,0.005714,9.804556,0,0,0.0
1900-01-01 10:39:06.737,0.528888,0.000624,0.137025,1255.69766,-1.963977,-1.784423,-1.691934,21.858559,0.204096,0.440296,0.246611,3.371025,0.017229,0.034418,0.005849,9.989284,0,0,0.0
1900-01-01 10:39:07.741,0.527514,0.000711,0.136837,1255.609224,-1.972618,-1.838772,-1.699013,21.862221,0.213366,0.478996,0.23481,3.272138,0.016723,0.033821,0.005866,9.304432,0,0,0.0
1900-01-01 10:39:08.741,0.526019,0.000632,0.135762,1255.752058,-2.018073,-1.832719,-1.70265,21.857115,0.210432,0.43276,0.228674,3.414555,0.017058,0.034349,0.005865,9.800744,0,0,0.0
1900-01-01 10:39:09.741,0.527715,0.00059,0.136341,1252.923173,-2.035661,-1.810668,-1.691887,21.860922,0.19858,0.405516,0.237097,3.387502,0.017542,0.034617,0.005748,10.090699,0,0,0.0
1900-01-01 10:39:10.741,0.527132,0.000632,0.136268,1253.559672,-2.031198,-1.801349,-1.692937,21.855803,0.194009,0.409839,0.239817,3.273201,0.016948,0.034149,0.00594,11.300266,0,0,0.0
1900-01-01 10:39:12.240,0.527566,0.000462,0.136165,1254.113682,-2.028377,-1.830808,-1.702734,21.853787,0.195989,0.393788,0.235563,3.32159,0.017279,0.034422,0.005913,10.885087,0,0,0.0
1900-01-01 10:39:13.241,0.526682,0.000587,0.136431,1253.415359,-1.951311,-1.794146,-1.684691,21.866822,0.20496,0.435487,0.249649,3.317826,0.017179,0.033357,0.005861,9.562996,0,0,0.0
1900-01-01 10:39:14.241,0.526371,0.000522,0.136635,1253.097621,-2.004948,-1.849651,-1.704881,21.865648,0.207507,0.449105,0.227211,3.274313,0.017221,0.034293,0.005816,9.235626,0,0,0.0
1900-01-01 10:39:15.241,0.527673,0.000569,0.13669,1253.078762,-2.049179,-1.818544,-1.690311,21.866173,0.20487,0.466389,0.228054,3.246751,0.016894,0.034335,0.005707,10.988595,0,0,0.0
1900-01-01 10:39:16.241,0.528172,0.000705,0.136378,1254.073586,-1.977517,-1.793868,-1.685717,21.858691,0.208537,0.45654,0.235533,3.381062,0.017036,0.034418,0.005773,9.530528,0,0,0.0
1900-01-01 10:39:17.241,0.527978,0.000564,0.136828,1254.8421,-1.967674,-1.816837,-1.690574,21.875231,0.19707,0.401072,0.234965,3.375467,0.017024,0.034726,0.00584,10.18331,0,0,0.0
1900-01-01 10:39:18.241,0.527248,0.000763,0.136883,1255.723769,-2.019517,-1.841907,-1.698318,21.860397,0.20085,0.396533,0.240581,3.316333,0.017011,0.033109,0.005773,9.158577,0,0,0.0
1900-01-01 10:39:19.241,0.529091,0.000616,0.136764,1255.058981,-2.052198,-1.811981,-1.699368,21.86066,0.197595,0.431216,0.232403,3.212616,0.01719,0.034709,0.005769,9.449187,0,0,0.0
1900-01-01 10:39:20.241,0.526486,0.0006,0.136075,1255.464455,-1.999173,-1.784155,-1.690574,21.858428,0.213859,0.419925,0.236118,3.355698,0.017414,0.034823,0.005844,10.408389,0,0,0.0
1900-01-01 10:39:21.241,0.525421,0.000553,0.136139,1252.446977,-1.952186,-1.804237,-1.695299,21.856459,0.212018,0.429424,0.230006,3.381976,0.016785,0.033923,0.005763,9.77076,0,0,0.0
1900-01-01 10:39:22.237,0.525298,0.000616,0.136312,1251.683008,-2.030423,-1.831362,-1.694455,21.864754,0.218344,0.475282,0.241214,3.219879,0.0173,0.034042,0.005923,9.087787,0,0,0.0
1900-01-01 10:39:23.240,0.527618,0.000603,0.136216,1252.004128,-2.064195,-1.825322,-1.702275,21.854633,0.208263,0.428967,0.240394,3.405453,0.018274,0.033763,0.005918,9.79061,0,0,0.0
1900-01-01 10:39:24.241,0.527223,0.000656,0.136688,1252.892538,-2.00638,-1.787196,-1.682855,21.865904,0.221241,0.499442,0.241197,3.270329,0.016806,0.03458,0.005978,10.183304,0,0,0.0
1900-01-01 10:39:25.240,0.525901,0.000682,0.136067,1253.548529,-1.962391,-1.795692,-1.689899,21.858822,0.216783,0.453367,0.247237,3.378445,0.017319,0.032597,0.005792,10.127101,0,0,0.0
1900-01-01 10:39:26.241,0.52663,0.000551,0.136091,1252.525151,-1.990122,-1.855643,-1.694395,21.863936,0.208888,0.477443,0.246906,3.217211,0.016275,0.033832,0.005895,9.587543,0,0,0.0
1900-01-01 10:39:27.241,0.528529,0.000921,0.136332,1253.10705,-2.015054,-1.832457,-1.70055,21.850158,0.20684,0.438673,0.236815,3.394099,0.016626,0.034812,0.005893,10.064941,0,0,0.0
1900-01-01 10:39:28.241,0.527841,0.000621,0.13658,1255.558751,-1.993005,-1.78993,-1.690705,21.858297,0.211144,0.471254,0.239166,3.296055,0.01796,0.033735,0.005808,10.077667,0,0,0.0
1900-01-01 10:39:29.237,0.526084,0.000558,0.13634,1255.337458,-1.952148,-1.792355,-1.684439,21.866731,0.218933,0.468391,0.232049,3.191408,0.0169,0.032616,0.005955,10.021114,0,0,0.0
1900-01-01 10:39:30.240,0.527078,0.000598,0.136033,1253.494252,-1.998505,-1.826107,-1.697433,21.862748,0.1939,0.401517,0.227454,3.35659,0.016366,0.034601,0.005991,9.785439,0,0,0.0
1900-01-01 10:39:31.240,0.527741,0.000585,0.136415,1253.998149,-2.018598,-1.835738,-1.697662,21.866567,0.203272,0.384693,0.234417,3.388993,0.017565,0.033993,0.005767,10.020738,0,0,0.0
1900-01-01 10:39:32.241,0.527317,0.00054,0.136771,1254.131294,-1.999562,-1.808307,-1.688625,21.871149,0.208638,0.385441,0.233944,3.294602,0.016829,0.03552,0.005742,9.909883,0,0,0.0
1900-01-01 10:39:33.240,0.526605,0.00054,0.13649,1253.156808,-2.039118,-1.797268,-1.68622,21.870517,0.197654,0.385581,0.240854,3.24241,0.016969,0.033099,0.005762,9.885742,0,0,0.0
1900-01-01 10:39:34.240,0.527584,0.000438,0.135955,1253.649253,-1.990511,-1.805156,-1.684536,21.870637,0.194461,0.384105,0.241709,3.280072,0.017039,0.034919,0.005802,9.561018,0,0,0.0
1900-01-01 10:39:35.237,0.527365,0.000534,0.136882,1253.582925,-1.973517,-1.807907,-1.687623,21.868434,0.178083,0.334255,0.238877,3.255373,0.01693,0.034539,0.005839,9.055795,0,0,0.0
1900-01-01 10:39:36.240,0.527434,0.000677,0.136711,1254.570714,-1.961211,-1.820611,-1.683038,21.86903,0.184274,0.336347,0.242209,3.326762,0.017064,0.033004,0.005771,9.668705,0,0,0.0
1900-01-01 10:39:37.240,0.527001,0.000632,0.136304,1255.101414,-2.015054,-1.826288,-1.689786,21.873656,0.196774,0.350885,0.246274,3.432594,0.017247,0.032828,0.00579,8.804029,0,0,0.0
1900-01-01 10:39:38.240,0.526429,0.000768,0.135937,1254.012294,-2.008492,-1.814606,-1.68598,21.868142,0.191768,0.348486,0.242008,3.328591,0.016766,0.032524,0.005887,9.853236,0,0,0.0
1900-01-01 10:39:39.240,0.526455,0.000532,0.136378,1253.323932,-1.998911,-1.792687,-1.682698,21.865386,0.199824,0.388881,0.235298,3.161712,0.017525,0.033382,0.005664,10.300631,0,0,0.0
1900-01-01 10:39:40.240,0.524974,0.000448,0.135854,1253.347506,-2.022142,-1.791637,-1.684273,21.862629,0.193618,0.409435,0.232155,3.23335,0.017086,0.034147,0.00588,10.982652,0,0,0.0
1900-01-01 10:39:41.240,0.528886,0.000406,0.137186,1251.173979,-1.997598,-1.817362,-1.690574,21.867092,0.195665,0.371384,0.238141,3.421472,0.017536,0.033545,0.005602,9.728401,0,0,0.0
1900-01-01 10:39:42.240,0.526791,0.000679,0.136424,1254.549782,-2.005211,-1.839676,-1.693724,21.867749,0.197778,0.402667,0.251711,3.299491,0.016682,0.033065,0.005715,8.921305,0,0,0.0
1900-01-01 10:39:43.240,0.527437,0.000784,0.13613,1254.526208,-2.028179,-1.831538,-1.68283,21.880876,0.200409,0.396848,0.22846,3.203007,0.017216,0.034156,0.005792,9.848217,0,0,0.0
1900-01-01 10:39:44.240,0.525667,0.000684,0.136231,1254.290467,-2.011379,-1.794787,-1.677973,21.879957,0.204,0.486149,0.243563,3.209495,0.016925,0.033467,0.005773,10.009131,0,0,0.0
1900-01-01 10:39:45.240,0.525216,0.000642,0.136516,1252.079222,-1.990905,-1.79098,-1.679023,21.871687,0.207301,0.44771,0.236877,3.271662,0.017737,0.033733,0.005809,9.553283,0,0,0.0
1900-01-01 10:39:46.240,0.526418,0.000569,0.135992,1253.003325,-1.95468,-1.817625,-1.683092,21.874837,0.206309,0.428617,0.244428,3.486108,0.016805,0.034357,0.005688,9.793362,0,0,0.0
1900-01-01 10:39:47.237,0.525907,0.000734,0.136089,1252.816827,-2.03223,-1.839898,-1.695127,21.871858,0.215373,0.470307,0.239667,3.299318,0.016872,0.032629,0.005889,9.30048,0,0,0.0
1900-01-01 10:39:48.240,0.526461,0.000619,0.136399,1253.019481,-2.034883,-1.814068,-1.68186,21.874789,0.226381,0.480337,0.241233,3.221058,0.017593,0.033081,0.005768,10.319965,0,0,0.0
1900-01-01 10:39:49.237,0.52528,0.000518,0.135896,1253.970702,-2.005111,-1.780656,-1.674589,21.874491,0.228674,0.510549,0.230779,3.262561,0.017701,0.034452,0.005644,9.865674,0,0,0.0
1900-01-01 10:39:50.238,0.527674,0.000404,0.136578,1253.283477,-1.959571,-1.797162,-1.682331,21.864461,0.220994,0.474987,0.234251,3.492958,0.017437,0.033695,0.005851,11.132445,0,0,0.0
1900-01-01 10:39:51.240,0.526548,0.000559,0.136585,1253.690115,-2.019205,-1.835162,-1.687204,21.868779,0.216558,0.487277,0.22712,3.244607,0.016479,0.033,0.005705,9.914833,0,0,0.0
1900-01-01 10:39:52.240,0.526276,0.000522,0.136084,1253.998149,-2.050098,-1.834557,-1.69228,21.864204,0.233064,0.544995,0.240208,3.218491,0.017842,0.034683,0.005721,10.231692,0,0,0.0
1900-01-01 10:39:53.235,0.528535,0.000824,0.137256,1254.157647,-1.999856,-1.796955,-1.674916,21.870697,0.211658,0.544638,0.230579,3.283737,0.017068,0.034939,0.005906,9.488431,0,0,0.0
1900-01-01 10:39:54.238,0.527304,0.000541,0.13639,1255.430943,-1.976391,-1.768659,-1.670343,21.879239,0.22764,0.519442,0.232003,3.447118,0.017121,0.033269,0.005817,10.433518,0,0,0.0
1900-01-01 10:39:55.238,0.527075,0.000632,0.136286,1255.073126,-1.996811,-1.824844,-1.686899,21.876806,0.216023,0.479456,0.233023,3.259195,0.01686,0.034332,0.005865,9.331888,0,0,0.0
1900-01-01 10:39:56.235,0.527044,0.00065,0.137001,1254.207152,-2.042498,-1.834632,-1.694074,21.862772,0.213482,0.461759,0.230851,3.249595,0.016336,0.034804,0.005868,9.566477,0,0,0.0
1900-01-01 10:39:57.238,0.527209,0.000619,0.136986,1253.912615,-2.060139,-1.795878,-1.689189,21.857775,0.205313,0.403042,0.247571,3.247861,0.01747,0.033097,0.005806,9.452539,0,0,0.0
1900-01-01 10:39:58.238,0.527521,0.000837,0.136681,1254.078301,-2.004161,-1.779167,-1.677579,21.864729,0.217041,0.427077,0.229582,3.192127,0.017008,0.033677,0.005692,10.239618,0,0,0.0
