Time,TS inlet pressure (Mean),Pump outlet pressure (Mean),Differential pressure (Mean),Differential pressure (Std Dev),Pressure before pump (Std Dev),Pressure after pump (Std Dev),Plug,Plug_future,LogId
2021-12-11 11:55:14.335,0.64371,0.990385,1.088819,0.188968,0.034471,0.037236,0,0.0,19
2021-12-11 11:55:15.089,0.647469,0.995652,1.095067,0.185785,0.028197,0.028642,0,0.0,19
2021-12-11 11:55:15.834,0.645751,0.992826,1.091985,0.187881,0.027816,0.029713,0,0.0,19
2021-12-11 11:55:16.588,0.647163,0.993403,1.093556,0.182261,0.031058,0.030478,0,0.0,19
2021-12-11 11:55:17.338,0.646529,0.991473,1.091604,0.186407,0.031004,0.031137,0,0.0,19
2021-12-11 11:55:18.137,0.643318,0.990371,1.090873,0.186907,0.025314,0.027313,0,0.0,19
2021-12-11 11:55:18.884,0.642857,0.990226,1.09,0.181758,0.028919,0.031361,0,0.0,19
2021-12-11 11:55:19.638,0.643806,0.991391,1.09302,0.183649,0.033818,0.033746,0,0.0,19
2021-12-11 11:55:20.383,0.644743,0.992389,1.093243,0.183023,0.033102,0.036066,0,0.0,19
2021-12-11 11:55:21.137,0.643277,0.990548,1.091509,0.183488,0.033078,0.035099,0,0.0,19
2021-12-11 11:55:21.937,0.643713,0.992228,1.092778,0.185292,0.033352,0.03402,0,0.0,19
2021-12-11 11:55:22.735,0.644186,0.990575,1.090794,0.184601,0.030741,0.03127,0,0.0,19
2021-12-11 11:55:23.537,0.642528,0.989723,1.089964,0.188355,0.030069,0.03254,0,0.0,19
2021-12-11 11:55:24.284,0.644783,0.99173,1.091709,0.183336,0.032179,0.034502,0,0.0,19
2021-12-11 11:55:25.038,0.645241,0.992881,1.093312,0.182204,0.027917,0.029027,0,0.0,19
2021-12-11 11:55:25.836,0.644357,0.992134,1.09183,0.187985,0.029005,0.029652,0,0.0,19
2021-12-11 11:55:26.636,0.645111,0.992661,1.093031,0.186799,0.029698,0.029853,0,0.0,19
2021-12-11 11:55:27.436,0.643877,0.992064,1.092525,0.19752,0.027815,0.027918,0,0.0,19
2021-12-11 11:55:28.183,0.642836,0.988623,1.090184,0.183544,0.030056,0.031738,0,0.0,19
2021-12-11 11:55:28.937,0.643291,0.990938,1.091533,0.186019,0.028364,0.03156,0,0.0,19
2021-12-11 11:55:29.687,0.643148,0.990759,1.089987,0.184499,0.028945,0.030915,0,0.0,19
2021-12-11 11:55:30.385,0.643063,0.98976,1.089907,0.187822,0.037381,0.038848,0,0.0,19
2021-12-11 11:55:31.137,0.64315,0.990074,1.089058,0.184922,0.028379,0.029734,0,0.0,19
2021-12-11 11:55:31.887,0.644373,0.991795,1.091849,0.177137,0.025946,0.027018,0,0.0,19
2021-12-11 11:55:32.638,0.64375,0.990744,1.090476,0.191079,0.02967,0.031466,0,0.0,19
2021-12-11 11:55:33.436,0.64541,0.994167,1.093303,0.183999,0.030255,0.032208,0,0.0,19
2021-12-11 11:55:34.236,0.643752,0.990627,1.091411,0.186762,0.030998,0.032925,0,0.0,19
2021-12-11 11:55:34.986,0.64459,0.992285,1.092436,0.184979,0.026233,0.02748,0,0.0,19
2021-12-11 11:55:35.737,0.64245,0.988822,1.08913,0.184513,0.033658,0.033828,0,0.0,19
2021-12-11 11:55:36.487,0.643414,0.990507,1.091383,0.181745,0.031223,0.033239,0,0.0,19
2021-12-11 11:55:37.286,0.643312,0.990364,1.089758,0.181679,0.034453,0.038043,0,0.0,19
2021-12-11 11:55:38.033,0.644206,0.991245,1.092484,0.182975,0.030003,0.030057,0,0.0,19
2021-12-11 11:55:38.786,0.644776,0.992166,1.092768,0.183491,0.029467,0.030158,0,0.0,19
2021-12-11 11:55:39.537,0.6431,0.990269,1.090035,0.185175,0.026582,0.027496,0,0.0,19
2021-12-11 11:55:40.282,0.644708,0.991205,1.091862,0.187046,0.031913,0.033513,0,0.0,19
2021-12-11 11:55:41.036,0.644656,0.992839,1.093117,0.18229,0.031027,0.029,0,0.0,19
2021-12-11 11:55:41.786,0.643904,0.992691,1.092314,0.186295,0.033418,0.035768,0,0.0,19
2021-12-11 11:55:42.537,0.643652,0.989514,1.090463,0.185699,0.028741,0.030957,0,0.0,19
2021-12-11 11:55:43.334,0.643897,0.991767,1.093043,0.18375,0.027835,0.028514,0,0.0,19
2021-12-11 11:55:44.086,0.645091,0.992224,1.092906,0.183584,0.030641,0.031405,0,0.0,19
2021-12-11 11:55:44.886,0.645406,0.992937,1.094007,0.18575,0.028948,0.029042,0,0.0,19
2021-12-11 11:55:45.633,0.644277,0.991632,1.091967,0.181784,0.028144,0.028057,0,0.0,19
2021-12-11 11:55:46.386,0.64442,0.994348,1.095354,0.1832,0.027132,0.029063,0,0.0,19
2021-12-11 11:55:47.185,0.644409,0.991514,1.092529,0.189426,0.027536,0.029116,0,0.0,19
2021-12-11 11:55:47.985,0.643063,0.990614,1.089827,0.182401,0.027879,0.029921,0,0.0,19
2021-12-11 11:55:48.785,0.643286,0.989787,1.089631,0.183612,0.027524,0.02668,0,0.0,19
2021-12-11 11:55:49.537,0.642745,0.989355,1.089888,0.176082,0.029854,0.031093,0,0.0,19
2021-12-11 11:55:50.282,0.644376,0.991776,1.092294,0.178965,0.027147,0.02841,0,0.0,19
2021-12-11 11:55:51.036,0.642219,0.98855,1.090229,0.17748,0.030106,0.030822,0,0.0,19
2021-12-11 11:55:51.782,0.642447,0.989416,1.090542,0.184919,0.034558,0.035474,0,0.0,19
2021-12-11 11:55:52.583,0.644067,0.991557,1.092705,0.187579,0.028801,0.030182,0,0.0,19
2021-12-11 11:55:53.383,0.64475,0.992714,1.092376,0.185495,0.028154,0.029874,0,0.0,19
2021-12-11 11:55:54.185,0.642424,0.988636,1.089941,0.184689,0.030621,0.031348,0,0.0,19
2021-12-11 11:55:54.932,0.641774,0.988947,1.090614,0.182328,0.027766,0.028104,0,0.0,19
2021-12-11 11:55:55.686,0.643284,0.990096,1.090985,0.180297,0.031474,0.033067,0,0.0,19
2021-12-11 11:55:56.431,0.643242,0.990049,1.089001,0.181272,0.036181,0.038352,0,0.0,19
2021-12-11 11:55:57.185,0.64451,0.990423,1.091094,0.179984,0.027087,0.027422,0,0.0,19
2021-12-11 11:55:57.983,0.643831,0.991983,1.092463,0.185423,0.02987,0.031045,0,0.0,19
2021-12-11 11:55:58.783,0.643404,0.989609,1.089918,0.180875,0.032414,0.033892,0,0.0,19
2021-12-11 11:55:59.583,0.643155,0.989609,1.090251,0.184942,0.029937,0.03066,0,0.0,19
2021-12-11 11:56:00.335,0.644197,0.990758,1.092283,0.18782,0.030262,0.033034,0,0.0,19
2021-12-11 11:56:01.086,0.643827,0.991793,1.092017,0.184612,0.03471,0.036292,0,0.0,19
2021-12-11 11:56:01.831,0.644426,0.991656,1.092639,0.188789,0.036474,0.037105,0,0.0,19
2021-12-11 11:56:02.633,0.642319,0.989251,1.090766,0.180991,0.027953,0.029574,0,0.0,19
2021-12-11 11:56:03.433,0.641869,0.987851,1.088621,0.185508,0.027614,0.03058,0,0.0,19
2021-12-11 11:56:04.182,0.642032,0.988166,1.089607,0.182793,0.035641,0.036464,0,0.0,19
2021-12-11 11:56:04.983,0.643726,0.989335,1.0911,0.183155,0.031402,0.033738,0,0.0,19
2021-12-11 11:56:05.735,0.642724,0.990967,1.090878,0.190599,0.026179,0.027287,0,0.0,19
2021-12-11 11:56:06.481,0.642201,0.987924,1.088657,0.184884,0.028869,0.029229,0,0.0,19
2021-12-11 11:56:07.234,0.644413,0.991664,1.091889,0.183882,0.027124,0.027436,0,0.0,19
2021-12-11 11:56:07.985,0.642667,0.990136,1.09039,0.182679,0.030299,0.032841,0,0.0,19
2021-12-11 11:56:08.783,0.642436,0.990219,1.090989,0.189626,0.028278,0.029313,0,0.0,19
2021-12-11 11:56:09.583,0.642623,0.988664,1.089976,0.186844,0.027275,0.028098,0,0.0,19
2021-12-11 11:56:10.383,0.642282,0.988389,1.090033,0.183916,0.0299,0.030084,0,0.0,19
2021-12-11 11:56:11.183,0.64368,0.990745,1.090975,0.186084,0.030328,0.033457,0,0.0,19
2021-12-11 11:56:11.983,0.645071,0.993501,1.09473,0.188164,0.029415,0.029445,0,0.0,19
2021-12-11 11:56:12.783,0.643857,0.990029,1.090711,0.185255,0.039957,0.041548,0,0.0,19
2021-12-11 11:56:13.530,0.643468,0.990156,1.090319,0.189236,0.031571,0.032851,0,0.0,19
2021-12-11 11:56:14.385,0.643626,0.99113,1.090976,0.181359,0.028277,0.028441,0,0.0,19
2021-12-11 11:56:15.183,0.644054,0.991279,1.092555,0.18921,0.032448,0.032998,0,0.0,19
2021-12-11 11:56:15.983,0.643549,0.991664,1.092847,0.177236,0.030377,0.032129,0,0.0,19
2021-12-11 11:56:16.730,0.640833,0.98648,1.087134,0.186271,0.032289,0.034226,0,0.0,19
2021-12-11 11:56:17.532,0.644538,0.991405,1.092942,0.179054,0.033204,0.03457,0,0.0,19
2021-12-11 11:56:18.284,0.643394,0.988147,1.089143,0.183617,0.027659,0.028992,0,0.0,19
2021-12-11 11:56:19.082,0.643331,0.98893,1.091024,0.182871,0.031601,0.032111,0,0.0,19
2021-12-11 11:56:19.882,0.642577,0.988848,1.089126,0.184846,0.027919,0.030272,0,0.0,19
2021-12-11 11:56:20.630,0.640977,0.986415,1.087616,0.180171,0.031944,0.033658,0,0.0,19
2021-12-11 11:56:21.431,0.644401,0.991472,1.092648,0.183721,0.029534,0.02969,0,0.0,19
2021-12-11 11:56:22.233,0.643589,0.990325,1.091201,0.18074,0.030196,0.031808,0,0.0,19
2021-12-11 11:56:23.033,0.641836,0.987476,1.088529,0.189098,0.026495,0.028005,0,0.0,19
2021-12-11 11:56:23.780,0.642948,0.989277,1.090405,0.182615,0.029651,0.030032,0,0.0,19
2021-12-11 11:56:24.534,0.643563,0.992038,1.093349,0.188646,0.026961,0.029824,0,0.0,19
2021-12-11 11:56:25.284,0.642917,0.990661,1.091702,0.179004,0.02837,0.029789,0,0.0,19
2021-12-11 11:56:26.082,0.641771,0.988555,1.0881,0.184297,0.033542,0.037101,0,0.0,19
2021-12-11 11:56:26.830,0.641567,0.988591,1.091105,0.191425,0.030195,0.03322,0,0.0,19
2021-12-11 11:56:27.583,0.641903,0.988408,1.088815,0.183493,0.028085,0.028702,0,0.0,19
2021-12-11 11:56:28.334,0.642457,0.989402,1.088836,0.181663,0.029772,0.030627,0,0.0,19
2021-12-11 11:56:29.132,0.642666,0.989272,1.090437,0.186787,0.02828,0.029177,0,0.0,19
2021-12-11 11:56:29.879,0.642751,0.988616,1.089176,0.176996,0.035002,0.036556,0,0.0,19
2021-12-11 11:56:30.681,0.644669,0.993166,1.093229,0.181923,0.025364,0.026052,0,0.0,19
2021-12-11 11:56:31.481,0.64175,0.988349,1.088322,0.177821,0.029773,0.032614,0,0.0,19
2021-12-11 11:56:32.281,0.644573,0.991966,1.091136,0.188363,0.03273,0.033889,0,0.0,19
2021-12-11 11:56:33.082,0.644008,0.990974,1.092029,0.183973,0.029378,0.031773,0,0.0,19
2021-12-11 11:56:33.882,0.642538,0.989649,1.089884,0.183031,0.036852,0.038748,0,0.0,19
2021-12-11 11:56:34.681,0.642825,0.988951,1.089965,0.185844,0.035039,0.035809,0,0.0,19
2021-12-11 11:56:35.481,0.642801,0.990102,1.090814,0.182943,0.029653,0.031799,0,0.0,19
2021-12-11 11:56:36.230,0.642011,0.988614,1.090244,0.181189,0.03423,0.034826,0,0.0,19
2021-12-11 11:56:36.983,0.642398,0.988199,1.089522,0.18326,0.03157,0.031914,0,0.0,19
2021-12-11 11:56:37.782,0.64368,0.991875,1.092448,0.180902,0.028096,0.028503,0,0.0,19
2021-12-11 11:56:38.534,0.64322,0.989781,1.090377,0.184402,0.03254,0.036124,0,0.0,19
2021-12-11 11:56:39.279,0.643312,0.991705,1.092442,0.188312,0.031335,0.033066,0,0.0,19
2021-12-11 11:56:40.081,0.642915,0.989297,1.090766,0.184536,0.028962,0.030446,0,0.0,19
2021-12-11 11:56:40.881,0.643326,0.991454,1.091779,0.186277,0.028782,0.030088,0,0.0,19
2021-12-11 11:56:41.729,0.642478,0.990535,1.091256,0.181212,0.032849,0.033991,0,0.0,19
2021-12-11 11:56:42.530,0.642474,0.98927,1.089953,0.180606,0.029867,0.031327,0,0.0,19
2021-12-11 11:56:43.279,0.641682,0.989547,1.089741,0.186336,0.029518,0.03078,0,0.0,19
2021-12-11 11:56:44.081,0.643641,0.991628,1.091728,0.189345,0.030479,0.031196,0,0.0,19
2021-12-11 11:56:44.881,0.642459,0.989458,1.090286,0.185352,0.029734,0.03162,0,0.0,19
2021-12-11 11:56:45.681,0.64324,0.990239,1.090516,0.18121,0.035742,0.0352,0,0.0,19
2021-12-11 11:56:46.529,0.642943,0.989613,1.09118,0.188903,0.031991,0.031354,0,0.0,19
2021-12-11 11:56:47.378,0.64321,0.990869,1.091135,0.186621,0.029502,0.030254,0,0.0,19
2021-12-11 11:56:48.132,0.642198,0.988557,1.089718,0.181933,0.029054,0.030231,0,0.0,19
2021-12-11 11:56:48.930,0.641232,0.989555,1.090932,0.18276,0.032765,0.033823,0,0.0,19
2021-12-11 11:56:49.778,0.64142,0.989111,1.090281,0.18331,0.030315,0.033331,0,0.0,19
2021-12-11 11:56:50.580,0.643085,0.989042,1.090651,0.182371,0.029678,0.031939,0,0.0,19
2021-12-11 11:56:51.380,0.643864,0.991618,1.092755,0.184688,0.03139,0.033211,0,0.0,19
2021-12-11 11:56:52.228,0.641964,0.989619,1.089133,0.18177,0.027376,0.027987,0,0.0,19
2021-12-11 11:56:53.030,0.642358,0.990188,1.0908,0.18637,0.027193,0.027157,0,0.0,19
2021-12-11 11:56:53.831,0.642428,0.989361,1.089895,0.181649,0.031648,0.03426,0,0.0,19
2021-12-11 11:56:54.630,0.644107,0.991271,1.091977,0.182576,0.032959,0.03382,0,0.0,19
2021-12-11 11:56:55.430,0.643011,0.991316,1.09148,0.185037,0.028354,0.029585,0,0.0,19
2021-12-11 11:56:56.230,0.642814,0.989603,1.089046,0.186117,0.030908,0.032994,0,0.0,19
2021-12-11 11:56:57.030,0.641449,0.990102,1.090895,0.18371,0.032583,0.033728,0,0.0,19
2021-12-11 11:56:57.830,0.642131,0.989754,1.090228,0.188017,0.028506,0.028539,0,0.0,19
2021-12-11 11:56:58.631,0.642409,0.989899,1.089528,0.184676,0.032066,0.032171,0,0.0,19
2021-12-11 11:56:59.430,0.643115,0.990542,1.090654,0.182535,0.031952,0.032022,0,0.0,19
2021-12-11 11:57:00.278,0.642194,0.98856,1.089273,0.184104,0.031387,0.032506,0,0.0,19
2021-12-11 11:57:01.132,0.643085,0.990571,1.091407,0.182054,0.028394,0.028325,0,0.0,19
2021-12-11 11:57:01.929,0.643047,0.990884,1.090195,0.18759,0.028823,0.02946,0,0.0,19
2021-12-11 11:57:02.729,0.642741,0.99018,1.090022,0.175285,0.031528,0.033273,0,0.0,19
2021-12-11 11:57:03.529,0.641921,0.990535,1.090791,0.189875,0.029986,0.030005,0,0.0,19
2021-12-11 11:57:04.329,0.641383,0.988435,1.088931,0.184599,0.034204,0.035532,0,0.0,19
2021-12-11 11:57:05.129,0.642906,0.990902,1.092525,0.185947,0.030701,0.030678,0,0.0,19
2021-12-11 11:57:05.982,0.642893,0.991248,1.091064,0.185519,0.0259,0.026593,0,0.0,19
2021-12-11 11:57:06.828,0.640806,0.988264,1.088251,0.182317,0.030739,0.032292,0,0.0,19
2021-12-11 11:57:07.678,0.642815,0.989238,1.08962,0.182472,0.02665,0.025527,0,0.0,19
2021-12-11 11:57:08.479,0.642396,0.990941,1.091776,0.18295,0.034539,0.037175,0,0.0,19
2021-12-11 11:57:09.279,0.642545,0.990909,1.091469,0.187531,0.032881,0.034988,0,0.0,19
2021-12-11 11:57:10.079,0.641803,0.989281,1.089356,0.180755,0.032227,0.032832,0,0.0,19
2021-12-11 11:57:10.879,0.642932,0.990213,1.091021,0.186789,0.031151,0.033123,0,0.0,19
2021-12-11 11:57:11.679,0.640615,0.987713,1.087461,0.187689,0.026226,0.02687,0,0.0,19
2021-12-11 11:57:12.479,0.641554,0.989616,1.090539,0.179725,0.030334,0.031541,0,0.0,19
2021-12-11 11:57:13.279,0.642269,0.990942,1.090435,0.178397,0.029272,0.030635,0,0.0,19
2021-12-11 11:57:14.079,0.642315,0.98997,1.089275,0.184515,0.02989,0.030143,0,0.0,19
2021-12-11 11:57:14.879,0.641495,0.989924,1.090378,0.181794,0.028829,0.029203,0,0.0,19
2021-12-11 11:57:15.727,0.642051,0.989241,1.089208,0.18448,0.029283,0.030997,0,0.0,19
2021-12-11 11:57:16.529,0.640813,0.98859,1.088509,0.186959,0.028851,0.030185,0,0.0,19
2021-12-11 11:57:17.377,0.641166,0.988331,1.090021,0.186228,0.029453,0.029365,0,0.0,19
2021-12-11 11:57:18.178,0.641176,0.987749,1.088439,0.186379,0.028695,0.030001,0,0.0,19
2021-12-11 11:57:18.978,0.641291,0.989262,1.089367,0.186443,0.031355,0.033567,0,0.0,19
2021-12-11 11:57:19.778,0.642039,0.989393,1.090516,0.180806,0.027876,0.028039,0,0.0,19
2021-12-11 11:57:20.578,0.64158,0.990174,1.089689,0.184758,0.030054,0.031296,0,0.0,19
2021-12-11 11:57:21.378,0.642486,0.991001,1.091882,0.184232,0.030195,0.031271,0,0.0,19
2021-12-11 11:57:22.178,0.641737,0.990351,1.090596,0.183055,0.024415,0.024692,0,0.0,19
2021-12-11 11:57:23.026,0.641748,0.988913,1.08884,0.181241,0.032366,0.03318,0,0.0,19
2021-12-11 11:57:23.828,0.642005,0.989199,1.089827,0.187399,0.037348,0.039906,0,0.0,19
2021-12-11 11:57:24.628,0.641652,0.989708,1.090355,0.180972,0.029391,0.030586,0,0.0,19
2021-12-11 11:57:25.476,0.642181,0.989873,1.091299,0.188205,0.027169,0.02787,0,0.0,19
2021-12-11 11:57:26.330,0.643152,0.991776,1.091579,0.180119,0.033553,0.034689,0,0.0,19
2021-12-11 11:57:27.129,0.642089,0.989694,1.090298,0.180718,0.031428,0.03138,0,0.0,19
2021-12-11 11:57:27.980,0.642773,0.991849,1.091974,0.189673,0.028593,0.029078,0,0.0,19
2021-12-11 11:57:28.778,0.642061,0.989574,1.090149,0.178616,0.027245,0.027487,0,0.0,19
2021-12-11 11:57:29.578,0.643129,0.990896,1.090918,0.186492,0.028639,0.030391,0,0.0,19
2021-12-11 11:57:30.378,0.641593,0.989419,1.088575,0.182198,0.030301,0.031597,0,0.0,19
2021-12-11 11:57:31.178,0.642341,0.990745,1.090584,0.182804,0.029678,0.030438,0,0.0,19
2021-12-11 11:57:31.978,0.643726,0.991992,1.092043,0.183014,0.03267,0.035214,0,0.0,19
2021-12-11 11:57:32.777,0.641833,0.989221,1.089194,0.187921,0.030131,0.029723,0,0.0,19
2021-12-11 11:57:33.626,0.642066,0.989477,1.089642,0.185601,0.027751,0.028025,0,0.0,19
2021-12-11 11:57:34.476,0.642346,0.989892,1.090064,0.181534,0.030166,0.030884,0,0.0,19
2021-12-11 11:57:35.278,0.642771,0.991451,1.091052,0.185246,0.02836,0.03041,0,0.0,19
2021-12-11 11:57:36.078,0.642709,0.99045,1.090056,0.186757,0.028383,0.029916,0,0.0,19
2021-12-11 11:57:36.878,0.64112,0.98787,1.088403,0.184686,0.027099,0.027268,0,0.0,19
2021-12-11 11:57:37.726,0.643735,0.992789,1.092459,0.181132,0.032115,0.033112,0,0.0,19
2021-12-11 11:57:38.527,0.643824,0.992547,1.092143,0.186171,0.03052,0.031891,0,0.0,19
2021-12-11 11:57:39.327,0.643293,0.990922,1.091744,0.184947,0.033406,0.034403,0,0.0,19
2021-12-11 11:57:40.127,0.642085,0.989124,1.089459,0.187357,0.028719,0.029061,0,0.0,19
2021-12-11 11:57:40.927,0.643759,0.992195,1.092066,0.188905,0.025123,0.025334,0,0.0,19
2021-12-11 11:57:41.775,0.642051,0.990133,1.089815,0.185389,0.027613,0.028632,0,0.0,19
2021-12-11 11:57:42.630,0.642238,0.989496,1.090277,0.184753,0.030069,0.031096,0,0.0,19
2021-12-11 11:57:43.476,0.643691,0.992465,1.092302,0.183065,0.028016,0.029451,0,0.0,19
2021-12-11 11:57:44.329,0.641225,0.988602,1.089481,0.177892,0.030345,0.030034,0,0.0,19
2021-12-11 11:57:45.175,0.640681,0.988773,1.088664,0.183985,0.031215,0.033204,0,0.0,19
2021-12-11 11:57:46.126,0.643001,0.991043,1.091399,0.185163,0.033094,0.031992,0,0.0,19
2021-12-11 11:57:46.874,0.641553,0.988928,1.090073,0.182596,0.034928,0.036769,0,0.0,19
2021-12-11 11:57:47.676,0.64351,0.992531,1.092484,0.182963,0.030685,0.031637,0,0.0,19
2021-12-11 11:57:48.526,0.640944,0.988781,1.090247,0.186659,0.027183,0.02723,0,0.0,19
2021-12-11 11:57:49.378,0.641795,0.989493,1.089793,0.184747,0.027883,0.029633,0,0.0,19
2021-12-11 11:57:50.225,0.643357,0.991322,1.09193,0.187831,0.029646,0.02994,0,0.0,19
2021-12-11 11:57:51.074,0.64201,0.990003,1.090789,0.18727,0.028391,0.028838,0,0.0,19
2021-12-11 11:57:51.876,0.641684,0.988891,1.089196,0.18598,0.02901,0.02959,0,0.0,19
2021-12-11 11:57:52.676,0.64116,0.987575,1.088747,0.191292,0.02768,0.028873,0,0.0,19
2021-12-11 11:57:53.476,0.643562,0.990509,1.09194,0.187858,0.034272,0.032994,0,0.0,19
2021-12-11 11:57:54.278,0.642993,0.990037,1.090686,0.191853,0.030832,0.031218,0,0.0,19
2021-12-11 11:57:55.076,0.641048,0.988476,1.08909,0.182371,0.032825,0.033162,0,0.0,19
2021-12-11 11:57:55.876,0.642702,0.990003,1.089792,0.179288,0.028617,0.029354,0,0.0,19
2021-12-11 11:57:56.724,0.642763,0.990597,1.090227,0.186378,0.029074,0.030343,0,0.0,19
2021-12-11 11:57:57.574,0.642692,0.990275,1.091296,0.18592,0.028454,0.028565,0,0.0,19
2021-12-11 11:57:58.428,0.643792,0.991254,1.090514,0.189629,0.030166,0.030881,0,0.0,19
2021-12-11 11:57:59.274,0.64227,0.988984,1.09038,0.184709,0.030529,0.033129,0,0.0,19
2021-12-11 11:58:00.124,0.6425,0.990794,1.092377,0.181657,0.029542,0.030616,0,0.0,19
2021-12-11 11:58:00.926,0.64154,0.989801,1.089907,0.184437,0.03133,0.033394,0,0.0,19
2021-12-11 11:58:01.726,0.644553,0.992609,1.093272,0.180876,0.032476,0.033591,0,0.0,19
2021-12-11 11:58:02.574,0.641203,0.988653,1.089013,0.189825,0.034172,0.036923,0,0.0,19
2021-12-11 11:58:03.428,0.640484,0.986514,1.086663,0.182049,0.031657,0.033735,0,0.0,19
2021-12-11 11:58:04.226,0.642153,0.989443,1.090644,0.190998,0.029105,0.028657,0,0.0,19
2021-12-11 11:58:05.078,0.642731,0.989888,1.090257,0.179042,0.032153,0.033208,0,0.0,19
2021-12-11 11:58:05.924,0.641631,0.990287,1.091129,0.182808,0.026088,0.027894,0,0.0,19
2021-12-11 11:58:06.774,0.642346,0.989917,1.089912,0.181047,0.03029,0.031572,0,0.0,19
2021-12-11 11:58:07.575,0.645044,0.990463,1.090675,0.190795,0.03147,0.032686,0,0.0,19
2021-12-11 11:58:08.423,0.644107,0.991266,1.091018,0.179457,0.027028,0.027577,0,0.0,19
2021-12-11 11:58:09.278,0.644682,0.990547,1.08917,0.183894,0.036304,0.039406,0,0.0,19
2021-12-11 11:58:10.074,0.64323,0.989401,1.089146,0.178155,0.028923,0.030401,0,0.0,19
2021-12-11 11:58:10.876,0.643955,0.989579,1.090079,0.182879,0.029756,0.030656,0,0.0,19
2021-12-11 11:58:11.676,0.643824,0.990469,1.090676,0.184535,0.029724,0.029937,0,0.0,19
2021-12-11 11:58:12.474,0.642844,0.988844,1.088664,0.178769,0.028728,0.030264,0,0.0,19
2021-12-11 11:58:13.274,0.643608,0.990443,1.090722,0.186241,0.032625,0.033086,0,0.0,19
2021-12-11 11:58:14.076,0.645887,0.993651,1.094031,0.180982,0.030826,0.031295,0,0.0,19
2021-12-11 11:58:14.876,0.642249,0.988284,1.087828,0.187303,0.029345,0.029912,0,0.0,19
2021-12-11 11:58:15.724,0.64358,0.990015,1.089891,0.1839,0.030766,0.03187,0,0.0,19
2021-12-11 11:58:16.526,0.643504,0.989762,1.089185,0.193497,0.027498,0.029796,0,0.0,19
2021-12-11 11:58:17.324,0.643068,0.990298,1.089573,0.185734,0.027704,0.030258,0,0.0,19
2021-12-11 11:58:18.174,0.642865,0.989781,1.088713,0.18269,0.031346,0.033179,0,0.0,19
2021-12-11 11:58:18.975,0.644113,0.992121,1.09157,0.18349,0.025437,0.027556,0,0.0,19
2021-12-11 11:58:19.876,0.64357,0.990465,1.08957,0.181558,0.033805,0.035819,0,0.0,19
2021-12-11 11:58:20.724,0.644744,0.991259,1.091288,0.182518,0.030491,0.032169,0,0.0,19
2021-12-11 11:58:21.574,0.643402,0.990078,1.091209,0.187655,0.030211,0.032099,0,0.0,19
2021-12-11 11:58:22.374,0.643102,0.990069,1.090183,0.186653,0.03093,0.031428,0,0.0,19
2021-12-11 11:58:23.175,0.643136,0.989571,1.089482,0.185137,0.031297,0.031523,0,0.0,19
2021-12-11 11:58:24.026,0.643002,0.989597,1.089232,0.187792,0.036938,0.038771,0,0.0,19
2021-12-11 11:58:24.873,0.642285,0.989754,1.089208,0.190981,0.029218,0.03255,0,0.0,19
2021-12-11 11:58:25.674,0.642625,0.988752,1.087682,0.186321,0.032007,0.032848,0,0.0,19
2021-12-11 11:58:26.474,0.642814,0.988763,1.089333,0.182332,0.030236,0.032179,0,0.0,19
2021-12-11 11:58:27.322,0.642336,0.988938,1.088775,0.182143,0.028163,0.029711,0,0.0,19
2021-12-11 11:58:28.124,0.642077,0.988976,1.089391,0.183646,0.031336,0.0323,0,0.0,19
2021-12-11 11:58:28.972,0.638924,0.984876,1.084268,0.188841,0.032624,0.035631,0,0.0,19
2021-12-11 11:58:29.826,0.640927,0.989169,1.090019,0.186591,0.0292,0.028542,0,0.0,19
2021-12-11 11:58:30.673,0.64128,0.988576,1.089023,0.185079,0.031311,0.031683,0,0.0,19
2021-12-11 11:58:31.522,0.640458,0.988451,1.088571,0.184167,0.032658,0.035624,0,0.0,19
2021-12-11 11:58:32.372,0.64132,0.990745,1.09109,0.176715,0.031377,0.033132,0,0.0,19
2021-12-11 11:58:33.174,0.642064,0.991196,1.090445,0.183829,0.031351,0.033545,0,0.0,19
2021-12-11 11:58:33.974,0.64286,0.991001,1.090217,0.182181,0.031884,0.031191,0,0.0,19
2021-12-11 11:58:34.774,0.640399,0.988474,1.088448,0.190989,0.029237,0.03056,0,0.0,19
2021-12-11 11:58:35.622,0.64194,0.990554,1.090411,0.182753,0.028597,0.029835,0,0.0,19
2021-12-11 11:58:36.471,0.639153,0.986286,1.08619,0.184852,0.027535,0.029289,0,0.0,19
2021-12-11 11:58:37.273,0.640525,0.987942,1.088532,0.186078,0.029343,0.03205,0,0.0,19
2021-12-11 11:58:38.121,0.641723,0.989538,1.089902,0.183622,0.030695,0.032732,0,0.0,19
2021-12-11 11:58:38.975,0.64057,0.988284,1.08776,0.186136,0.027236,0.030373,0,0.0,19
2021-12-11 11:58:39.774,0.642195,0.990962,1.091252,0.180415,0.031301,0.032714,0,0.0,19
2021-12-11 11:58:40.574,0.642381,0.989662,1.088724,0.182397,0.027075,0.029209,0,0.0,19
2021-12-11 11:58:41.422,0.642082,0.989291,1.089555,0.183051,0.030864,0.031813,0,0.0,19
2021-12-11 11:58:42.223,0.640973,0.988345,1.089379,0.19027,0.030147,0.031247,0,0.0,19
2021-12-11 11:58:43.071,0.641977,0.990721,1.091223,0.182328,0.029349,0.030253,0,0.0,19
