Time,TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),Plug,Plug_future,LogId
1900-01-01 14:08:25.654,0.243633,0.872663,1.07992,1.217003,0,0.0,25
1900-01-01 14:08:26.654,0.244531,0.873078,1.081611,1.014266,0,0.0,25
1900-01-01 14:08:27.654,0.243024,0.873293,1.080545,1.415025,0,0.0,25
1900-01-01 14:08:28.654,0.244174,0.872364,1.07936,1.339588,0,0.0,25
1900-01-01 14:08:29.654,0.243922,0.873146,1.080646,1.17457,0,0.0,25
1900-01-01 14:08:30.654,0.244993,0.874957,1.082346,1.183999,0,0.0,25
1900-01-01 14:08:31.654,0.243087,0.872001,1.079342,1.117992,0,0.0,25
1900-01-01 14:08:32.654,0.243549,0.872028,1.080325,1.377306,0,0.0,25
1900-01-01 14:08:33.654,0.243555,0.871902,1.079048,1.202858,0,0.0,25
1900-01-01 14:08:34.654,0.244384,0.872989,1.079985,1.490462,0,0.0,25
1900-01-01 14:08:35.654,0.243912,0.873855,1.082722,1.042555,0,0.0,25
1900-01-01 14:08:36.654,0.24388,0.873256,1.082318,1.485747,0,0.0,25
1900-01-01 14:08:37.654,0.242862,0.873577,1.081363,1.03784,0,0.0,25
1900-01-01 14:08:38.654,0.24314,0.87343,1.082171,1.245292,0,0.0,25
1900-01-01 14:08:39.654,0.243954,0.873409,1.0814,1.179284,0,0.0,25
1900-01-01 14:08:40.654,0.242447,0.871534,1.079792,1.179284,0,0.0,25
1900-01-01 14:08:41.654,0.242814,0.871592,1.0797,1.000122,0,0.0,25
1900-01-01 14:08:42.654,0.24377,0.874884,1.081868,1.28301,0,0.0,25
1900-01-01 14:08:43.654,0.242967,0.873388,1.08207,1.306584,0,0.0,25
1900-01-01 14:08:44.654,0.243082,0.87333,1.081188,1.117992,0,0.0,25
1900-01-01 14:08:45.654,0.242872,0.871461,1.080545,1.28301,0,0.0,25
1900-01-01 14:08:46.654,0.243791,0.873708,1.081923,1.160425,0,0.0,25
1900-01-01 14:08:47.654,0.244269,0.873409,1.080205,1.325443,0,0.0,25
1900-01-01 14:08:48.654,0.243198,0.87376,1.081142,1.217003,0,0.0,25
1900-01-01 14:08:49.654,0.243612,0.875819,1.083889,1.339588,0,0.0,25
1900-01-01 14:08:50.654,0.243702,0.872779,1.080766,1.183999,0,0.0,25
1900-01-01 14:08:51.654,0.243119,0.87334,1.081298,1.136851,0,0.0,25
1900-01-01 14:08:52.654,0.242741,0.87292,1.08139,1.339588,0,0.0,25
1900-01-01 14:08:53.654,0.243156,0.872421,1.080894,1.523465,0,0.0,25
1900-01-01 14:08:54.654,0.243717,0.874333,1.082208,1.424454,0,0.0,25
1900-01-01 14:08:55.654,0.244347,0.873346,1.08184,1.372591,0,0.0,25
1900-01-01 14:08:56.654,0.2444,0.87564,1.082879,0.924685,0,0.0,25
1900-01-01 14:08:57.654,0.243345,0.874537,1.083641,1.221718,0,0.0,25
1900-01-01 14:08:58.654,0.244484,0.873797,1.082511,1.02841,0,0.0,25
1900-01-01 14:08:59.654,0.244032,0.874606,1.082934,1.363162,0,0.0,25
1900-01-01 14:09:00.654,0.243906,0.873524,1.081565,1.349017,0,0.0,25
1900-01-01 14:09:01.654,0.244169,0.873545,1.080315,0.967118,0,0.0,25
1900-01-01 14:09:02.654,0.242841,0.873241,1.081271,1.28301,0,0.0,25
1900-01-01 14:09:03.654,0.242982,0.873561,1.081317,1.330158,0,0.0,25
1900-01-01 14:09:04.654,0.242541,0.871928,1.08162,1.476317,0,0.0,25
1900-01-01 14:09:05.654,0.244452,0.874406,1.081987,1.424454,0,0.0,25
1900-01-01 14:09:06.654,0.243371,0.873781,1.082851,1.217003,0,0.0,25
1900-01-01 14:09:07.654,0.243198,0.872007,1.080462,1.28301,0,0.0,25
1900-01-01 14:09:08.654,0.244085,0.875183,1.08264,1.509321,0,0.0,25
1900-01-01 14:09:09.654,0.243744,0.873346,1.081179,1.127421,0,0.0,25
