Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),Plug,Plug_future
1900-01-01 13:14:58.552,21.825961,-0.884932,22.010443,-1.142511,0.08702,0.135153,0.204318,0.844533,0,1.0
1900-01-01 13:14:59.552,21.824911,-0.855662,22.017794,-1.136736,0.087025,0.136282,0.204805,0.882251,0,1.0
1900-01-01 13:15:00.552,21.818611,-0.862487,22.023045,-1.134636,0.086731,0.135998,0.204419,0.787955,0,1.0
1900-01-01 13:15:01.552,21.811523,-0.851856,22.020551,-1.133324,0.086075,0.134738,0.203427,0.410771,0,1.0
1900-01-01 13:15:02.552,21.812835,-0.856975,22.022257,-1.128861,0.086941,0.134838,0.204033,0.759666,0,1.0
1900-01-01 13:15:03.552,21.806403,-0.861962,22.026064,-1.133586,0.086894,0.135683,0.204483,0.858677,0,1.0
1900-01-01 13:15:04.552,21.805747,-0.858287,22.023833,-1.13503,0.087015,0.135678,0.204318,1.018981,0,1.0
1900-01-01 13:15:05.552,21.806797,-0.855925,22.030659,-1.13503,0.086464,0.135951,0.204786,0.820959,0,1.0
1900-01-01 13:15:06.552,21.806403,-0.848575,22.028952,-1.131224,0.086427,0.135389,0.204456,0.891681,0,1.0
1900-01-01 13:15:07.552,21.797478,-0.859337,22.029477,-1.131224,0.086747,0.136166,0.204943,0.811529,0,1.0
1900-01-01 13:15:08.552,21.796559,-0.849493,22.030134,-1.130961,0.086101,0.13488,0.203886,0.835103,0,1.0
1900-01-01 13:15:09.552,21.797609,-0.859206,22.027114,-1.129124,0.086983,0.135006,0.203785,0.55693,0,1.0
1900-01-01 13:15:10.552,21.797346,-0.853693,22.033678,-1.129386,0.087598,0.136948,0.204906,0.637081,0,1.0
1900-01-01 13:15:11.552,21.796034,-0.848575,22.032891,-1.129255,0.087598,0.136371,0.204327,0.886966,0,1.0
1900-01-01 13:15:12.552,21.796821,-0.845293,22.031315,-1.123611,0.087445,0.136943,0.20542,0.844533,0,1.0
1900-01-01 13:15:13.552,21.79984,-0.853168,22.034991,-1.131355,0.08639,0.135841,0.204538,0.816244,0,1.0
1900-01-01 13:15:14.552,21.802859,-0.859731,22.033941,-1.126761,0.086721,0.135342,0.203785,1.033125,0,1.0
1900-01-01 13:15:15.552,21.804041,-0.845687,22.040111,-1.130699,0.086106,0.133352,0.203133,0.849248,0,1.0
1900-01-01 13:15:16.552,21.796428,-0.852643,22.041686,-1.122561,0.086737,0.135137,0.203868,0.759666,0,1.0
1900-01-01 13:15:17.552,21.801022,-0.856844,22.042211,-1.126236,0.087398,0.134812,0.203748,0.8021,0,1.0
1900-01-01 13:15:18.552,21.803516,-0.846999,22.038798,-1.122299,0.087319,0.136329,0.204933,0.901111,0,1.0
1900-01-01 13:15:19.552,21.799315,-0.851987,22.03696,-1.12768,0.086873,0.135641,0.204722,1.122707,0,1.0
1900-01-01 13:15:20.552,21.800628,-0.857369,22.042867,-1.122561,0.087225,0.134733,0.204134,0.599363,0,1.0
1900-01-01 13:15:21.552,21.799184,-0.863275,22.039848,-1.121774,0.087109,0.134838,0.203721,1.240577,0,1.0
1900-01-01 13:15:22.552,21.801022,-0.847131,22.042736,-1.124924,0.087393,0.134964,0.204033,1.056699,0,1.0
1900-01-01 13:15:23.552,21.802597,-0.840568,22.041161,-1.12978,0.087587,0.136203,0.204446,0.552215,0,1.0
1900-01-01 13:15:24.552,21.797215,-0.844243,22.048643,-1.118624,0.088333,0.136702,0.205016,0.891681,0,1.0
1900-01-01 13:15:25.552,21.802466,-0.851462,22.043524,-1.120855,0.087057,0.136135,0.204952,0.622937,0,1.0
1900-01-01 13:15:26.552,21.799972,-0.843062,22.050875,-1.111799,0.086768,0.135568,0.204603,0.91997,0,1.0
1900-01-01 13:15:27.552,21.802334,-0.845949,22.043786,-1.120986,0.086805,0.135069,0.20429,0.754952,0,1.0
1900-01-01 13:15:28.552,21.800103,-0.835843,22.049956,-1.114161,0.087109,0.136602,0.20441,0.853963,0,1.0
1900-01-01 13:15:29.552,21.796034,-0.844112,22.052582,-1.111142,0.086968,0.136376,0.204933,0.882251,0,1.0
1900-01-01 13:15:30.552,21.796953,-0.847787,22.047987,-1.112849,0.087718,0.136439,0.204658,0.924685,0,1.0
1900-01-01 13:15:31.552,21.797346,-0.835712,22.051925,-1.111142,0.086637,0.135793,0.203987,0.811529,0,1.0
1900-01-01 13:15:32.552,21.79564,-0.835974,22.049037,-1.119411,0.087251,0.135982,0.204134,0.575789,0,1.0
1900-01-01 13:15:33.552,21.802859,-0.856187,22.046805,-1.11823,0.087451,0.135405,0.203794,0.858677,0,1.0
1900-01-01 13:15:34.552,21.798922,-0.847787,22.047593,-1.119411,0.086941,0.135499,0.204299,0.863392,0,1.0
1900-01-01 13:15:35.552,21.801284,-0.839387,22.042342,-1.119149,0.087141,0.136229,0.205025,1.000122,0,1.0
1900-01-01 13:15:36.552,21.799053,-0.845293,22.043524,-1.114686,0.086973,0.135946,0.205283,0.787955,0,1.0
1900-01-01 13:15:37.552,21.798659,-0.847262,22.03801,-1.120592,0.087671,0.137316,0.205255,0.839818,0,1.0
1900-01-01 13:15:38.552,21.797215,-0.828886,22.037223,-1.113374,0.087477,0.137148,0.2052,0.924685,0,1.0
1900-01-01 13:15:39.552,21.798922,-0.836105,22.036172,-1.115605,0.087829,0.137526,0.205283,0.995407,0,1.0
1900-01-01 13:15:40.552,21.79984,-0.839255,22.035647,-1.11823,0.087577,0.136791,0.204649,0.981262,0,1.0
1900-01-01 13:15:41.552,21.800103,-0.834399,22.03486,-1.109436,0.086899,0.136686,0.205016,0.514496,0,1.0
1900-01-01 13:15:42.552,21.797871,-0.842799,22.035385,-1.112586,0.085949,0.135268,0.204419,0.816244,0,1.0
1900-01-01 13:15:43.552,21.803647,-0.834662,22.033547,-1.113505,0.086931,0.13561,0.204796,0.787955,0,1.0
1900-01-01 13:15:44.552,21.802203,-0.833218,22.026196,-1.112455,0.085539,0.132837,0.203482,0.877537,0,1.0
1900-01-01 13:15:45.552,21.805747,-0.828624,22.028033,-1.10878,0.082725,0.125009,0.199256,0.533356,0,1.0
1900-01-01 13:15:46.552,21.805616,-0.837549,22.021864,-1.111405,0.081512,0.117202,0.195737,0.773811,0,1.0
1900-01-01 13:15:47.552,21.808897,-0.855531,22.027902,-1.107336,0.081029,0.11235,0.192062,0.952974,0,1.0
1900-01-01 13:15:48.552,21.808766,-0.831511,22.028296,-1.113767,0.079932,0.107326,0.187496,0.967118,0,1.0
1900-01-01 13:15:49.552,21.812179,-0.83663,22.027508,-1.115342,0.080111,0.106848,0.185218,0.882251,1,1.0
1900-01-01 13:15:50.552,21.813098,-0.828361,22.023045,-1.111274,0.07968,0.106801,0.184418,0.698374,1,1.0
1900-01-01 13:15:51.552,21.813885,-0.824424,22.028296,-1.10983,0.080699,0.107273,0.183646,1.056699,1,1.0
1900-01-01 13:15:52.552,21.816248,-0.83348,22.027508,-1.107205,0.08042,0.107557,0.182985,0.580504,1,1.0
1900-01-01 13:15:53.552,21.813492,-0.840962,22.028821,-1.111536,0.08051,0.107273,0.182562,0.66537,1,1.0
1900-01-01 13:15:54.552,21.812967,-0.822061,22.028165,-1.108517,0.08009,0.10585,0.182737,0.651226,1,1.0
1900-01-01 13:15:55.552,21.809816,-0.829674,22.026064,-1.112192,0.079864,0.108166,0.181717,0.778526,1,1.0
1900-01-01 13:15:56.552,21.818479,-0.812348,22.028427,-1.112324,0.079055,0.107499,0.181616,0.952974,1,1.0
1900-01-01 13:15:57.552,21.818086,-0.805917,22.026327,-1.110749,0.079223,0.107704,0.181212,0.618222,1,1.0
1900-01-01 13:15:58.552,21.816248,-0.805523,22.023964,-1.110749,0.078562,0.109232,0.181304,0.646511,1,1.0
1900-01-01 13:15:59.552,21.812048,-0.809198,22.024358,-1.113636,0.077748,0.109762,0.181598,0.849248,1,1.0
1900-01-01 13:16:00.552,21.81231,-0.805917,22.02567,-1.11508,0.078551,0.109988,0.181203,1.113277,1,1.0
1900-01-01 13:16:01.552,21.806928,-0.805261,22.02147,-1.11193,0.078929,0.108475,0.180743,0.839818,1,1.0
1900-01-01 13:16:02.552,21.807847,-0.79371,22.015956,-1.117442,0.079139,0.109321,0.181111,0.571074,1,1.0
1900-01-01 13:16:03.552,21.810341,-0.785441,22.017663,-1.123086,0.079517,0.108791,0.179751,0.363622,1,1.0
1900-01-01 13:16:04.552,21.809422,-0.78006,22.019107,-1.117836,0.078808,0.108906,0.1801,0.613507,1,1.0
1900-01-01 13:16:05.552,21.814017,-0.777435,22.014906,-1.120067,0.078367,0.110555,0.180413,1.15571,1,1.0
1900-01-01 13:16:06.552,21.816117,-0.774285,22.017006,-1.120855,0.077107,0.110612,0.180027,1.014266,1,1.0
1900-01-01 13:16:07.552,21.815329,-0.764309,22.013987,-1.117967,0.078084,0.110612,0.179889,0.929399,1,1.0
1900-01-01 13:16:08.552,21.82163,-0.75919,22.015562,-1.12348,0.077953,0.11056,0.180073,0.976548,1,1.0
1900-01-01 13:16:09.552,21.819136,-0.777828,22.019501,-1.11613,0.078304,0.110555,0.179641,0.703089,1,1.0
1900-01-01 13:16:10.552,21.821892,-0.765228,22.011755,-1.127155,0.077674,0.11099,0.179503,1.018981,1,1.0
1900-01-01 13:16:11.552,21.824911,-0.750003,22.013462,-1.122299,0.078147,0.112382,0.178704,0.754952,1,1.0
1900-01-01 13:16:12.552,21.824911,-0.741602,22.014644,-1.121117,0.077769,0.11141,0.179264,0.896396,1,1.0
1900-01-01 13:16:13.552,21.834625,-0.738321,22.014644,-1.125842,0.078163,0.111857,0.179347,0.91997,1,1.0
1900-01-01 13:16:14.552,21.833968,-0.731102,22.01018,-1.126892,0.077281,0.110649,0.17931,0.858677,1,1.0
1900-01-01 13:16:15.552,21.835412,-0.734252,22.016744,-1.12663,0.078278,0.111804,0.179347,0.858677,1,1.0
1900-01-01 13:16:16.552,21.833837,-0.722177,22.013725,-1.12453,0.078472,0.11181,0.178593,0.830388,1,1.0
1900-01-01 13:16:17.552,21.840138,-0.724933,22.012806,-1.12558,0.077312,0.11036,0.178979,1.070844,1,1.0
1900-01-01 13:16:18.552,21.840006,-0.70892,22.013462,-1.119674,0.078157,0.111505,0.178391,0.91997,1,1.0
1900-01-01 13:16:19.552,21.839481,-0.715089,22.013725,-1.123349,0.077538,0.110129,0.178281,0.825674,1,1.0
1900-01-01 13:16:20.552,21.842238,-0.709707,22.016088,-1.122561,0.078751,0.111363,0.178621,1.089703,1,1.0
1900-01-01 13:16:21.552,21.850245,-0.711808,22.014775,-1.12663,0.077916,0.110654,0.178382,0.698374,1,1.0
1900-01-01 13:16:22.552,21.849195,-0.696057,22.015956,-1.129649,0.077984,0.111479,0.178005,0.66537,1,1.0
1900-01-01 13:16:23.552,21.855495,-0.695401,22.016219,-1.122955,0.078184,0.110896,0.177987,0.849248,1,1.0
1900-01-01 13:16:24.552,21.855364,-0.68385,22.018713,-1.127417,0.078094,0.110387,0.177776,0.891681,1,1.0
1900-01-01 13:16:25.552,21.859958,-0.690807,22.019763,-1.130174,0.078058,0.110833,0.177583,0.712518,1,1.0
1900-01-01 13:16:26.552,21.858908,-0.687132,22.023045,-1.130305,0.078856,0.112623,0.177996,1.051984,1,1.0
1900-01-01 13:16:27.552,21.851951,-0.678338,22.026458,-1.12663,0.078462,0.113175,0.177739,0.627652,1,1.0
1900-01-01 13:16:28.552,21.858908,-0.682538,22.024358,-1.127024,0.078934,0.112497,0.177307,0.976548,1,1.0
1900-01-01 13:16:29.552,21.861139,-0.671512,22.026589,-1.127286,0.078289,0.111993,0.177831,0.575789,1,1.0
1900-01-01 13:16:30.552,21.858383,-0.667312,22.023439,-1.132142,0.0778,0.110901,0.177656,0.952974,1,1.0
1900-01-01 13:16:31.552,21.861008,-0.665081,22.028952,-1.128336,0.077527,0.11109,0.177326,0.839818,1,1.0
1900-01-01 13:16:32.552,21.860483,-0.678075,22.030265,-1.123874,0.078756,0.112051,0.177408,0.830388,1,1.0
1900-01-01 13:16:33.552,21.864421,-0.664031,22.027246,-1.12453,0.07831,0.112035,0.177803,0.820959,1,1.0
1900-01-01 13:16:34.552,21.860483,-0.661668,22.030659,-1.125186,0.078478,0.112329,0.177206,0.835103,1,1.0
1900-01-01 13:16:35.552,21.861796,-0.63883,22.032891,-1.128599,0.078672,0.111069,0.176269,0.6748,1,1.0
1900-01-01 13:16:36.552,21.866127,-0.644868,22.029477,-1.127942,0.078289,0.111116,0.177096,0.651226,1,1.0
1900-01-01 13:16:37.552,21.869146,-0.627674,22.02974,-1.12558,0.078488,0.111657,0.17671,0.896396,1,1.0
1900-01-01 13:16:38.552,21.87269,-0.630692,22.029871,-1.128205,0.07822,0.110565,0.176572,0.905825,1,1.0
1900-01-01 13:16:39.552,21.866127,-0.633317,22.029346,-1.125055,0.078593,0.112209,0.176967,0.778526,1,1.0
1900-01-01 13:16:40.552,21.872034,-0.627149,22.028033,-1.130436,0.078073,0.111741,0.176618,0.952974,1,1.0
1900-01-01 13:16:41.552,21.870328,-0.611398,22.031053,-1.130305,0.078583,0.111437,0.176637,0.882251,1,1.0
1900-01-01 13:16:42.552,21.869146,-0.611398,22.032891,-1.125449,0.077659,0.111242,0.176609,0.858677,1,1.0
1900-01-01 13:16:43.552,21.870196,-0.608248,22.032365,-1.125186,0.078037,0.112182,0.176655,0.514496,1,1.0
1900-01-01 13:16:44.552,21.874003,-0.605754,22.029609,-1.128861,0.078383,0.111946,0.176095,0.637081,1,1.0
1900-01-01 13:16:45.552,21.874266,-0.616517,22.027902,-1.129386,0.078399,0.111185,0.17603,0.806814,1,1.0
1900-01-01 13:16:46.552,21.868621,-0.599848,22.034203,-1.125055,0.077806,0.109505,0.176085,1.15571,1,1.0
1900-01-01 13:16:47.552,21.87059,-0.593416,22.025802,-1.126499,0.079712,0.112009,0.176269,1.014266,1,1.0
1900-01-01 13:16:48.552,21.863896,-0.590135,22.027771,-1.124661,0.078388,0.109767,0.175883,0.905825,1,1.0
1900-01-01 13:16:49.552,21.860483,-0.580816,22.030659,-1.127024,0.07822,0.111006,0.175883,0.740807,1,1.0
1900-01-01 13:16:50.552,21.860877,-0.592629,22.025933,-1.129124,0.078399,0.11099,0.175672,1.094418,1,1.0
1900-01-01 13:16:51.552,21.854183,-0.573203,22.030134,-1.127417,0.077758,0.109904,0.17569,1.16514,1,1.0
1900-01-01 13:16:52.552,21.857858,-0.581078,22.025933,-1.120724,0.078446,0.111017,0.175791,0.599363,1,1.0
1900-01-01 13:16:53.552,21.853395,-0.572809,22.027246,-1.130436,0.077743,0.110203,0.175268,0.55693,1,1.0
1900-01-01 13:16:54.552,21.856283,-0.588297,22.027246,-1.127811,0.078131,0.109526,0.174946,0.613507,1,1.0
1900-01-01 13:16:55.552,21.851951,-0.564671,22.022126,-1.129386,0.07832,0.110549,0.175213,0.858677,1,1.0
1900-01-01 13:16:56.552,21.843157,-0.556534,22.019238,-1.125974,0.078866,0.111899,0.17524,0.533356,1,1.0
1900-01-01 13:16:57.552,21.844469,-0.553515,22.017925,-1.130042,0.077816,0.110523,0.175222,0.745522,1,1.0
1900-01-01 13:16:58.552,21.846176,-0.547871,22.019501,-1.12663,0.078226,0.111379,0.175268,0.811529,1,1.0
1900-01-01 13:16:59.552,21.840794,-0.552859,22.026458,-1.124792,0.077979,0.11099,0.17535,0.877537,1,1.0
1900-01-01 13:17:00.552,21.841319,-0.543015,22.028952,-1.128599,0.077648,0.110717,0.175157,0.787955,1,1.0
1900-01-01 13:17:01.552,21.845782,-0.546952,22.02252,-1.125842,0.077774,0.112077,0.175286,0.773811,1,1.0
1900-01-01 13:17:02.552,21.837906,-0.535927,22.027508,-1.128861,0.078262,0.110156,0.174827,0.915255,1,1.0
1900-01-01 13:17:03.552,21.835675,-0.526476,22.023833,-1.127024,0.078551,0.111547,0.175332,0.731378,1,1.0
1900-01-01 13:17:04.552,21.833575,-0.523851,22.029477,-1.122036,0.07852,0.110355,0.174836,1.198144,1,1.0
1900-01-01 13:17:05.552,21.827143,-0.525558,22.030134,-1.128599,0.077732,0.109888,0.174965,1.014266,1,1.0
1900-01-01 13:17:06.552,21.827274,-0.527789,22.034597,-1.129517,0.078593,0.109736,0.174854,0.519211,1,1.0
1900-01-01 13:17:07.552,21.825699,-0.517026,22.030659,-1.125842,0.078058,0.111038,0.174818,0.835103,1,1.0
1900-01-01 13:17:08.552,21.831737,-0.51847,22.038535,-1.124792,0.078661,0.110444,0.17456,0.91054,1,1.0
1900-01-01 13:17:09.552,21.833443,-0.520701,22.036829,-1.125711,0.078472,0.110864,0.17468,0.78324,1,1.0
1900-01-01 13:17:10.552,21.833706,-0.508232,22.035253,-1.122692,0.078766,0.110555,0.174358,0.698374,1,1.0
1900-01-01 13:17:11.552,21.830818,-0.498651,22.035779,-1.122299,0.078299,0.109426,0.175102,0.820959,1,1.0
1900-01-01 13:17:12.552,21.832393,-0.504557,22.034203,-1.120724,0.078031,0.108959,0.174303,0.877537,1,1.0
1900-01-01 13:17:13.552,21.830818,-0.4871,22.042342,-1.122167,0.078588,0.108496,0.173972,0.863392,1,1.0
1900-01-01 13:17:14.552,21.829637,-0.499963,22.046937,-1.125449,0.077984,0.109914,0.174459,1.004836,1,1.0
1900-01-01 13:17:15.552,21.833968,-0.494582,22.043786,-1.124267,0.078257,0.110103,0.173853,0.78324,1,1.0
1900-01-01 13:17:16.552,21.831081,-0.476337,22.040898,-1.12768,0.078709,0.110413,0.174285,0.905825,1,1.0
1900-01-01 13:17:17.552,21.83305,-0.480537,22.041555,-1.124005,0.078409,0.110964,0.174432,0.858677,1,1.0
1900-01-01 13:17:18.552,21.825436,-0.499832,22.042211,-1.125449,0.078126,0.109447,0.174128,0.877537,1,1.0
1900-01-01 13:17:19.552,21.827274,-0.480931,22.044049,-1.125317,0.078793,0.110822,0.174367,1.02841,1,1.0
1900-01-01 13:17:20.552,21.827011,-0.474762,22.043786,-1.129255,0.078283,0.110539,0.174138,0.754952,1,1.0
1900-01-01 13:17:21.552,21.831081,-0.473318,22.047593,-1.124661,0.079381,0.111242,0.173936,0.721948,1,1.0
1900-01-01 13:17:22.552,21.830818,-0.468725,22.046674,-1.130174,0.077853,0.110061,0.17355,1.160425,1,1.0
1900-01-01 13:17:23.552,21.828455,-0.458881,22.047987,-1.122036,0.079922,0.112944,0.17445,0.868107,1,1.0
1900-01-01 13:17:24.552,21.830424,-0.44838,22.045099,-1.124267,0.078651,0.110985,0.174643,0.693659,1,1.0
1900-01-01 13:17:25.552,21.827011,-0.457699,22.043261,-1.121511,0.078793,0.110528,0.174064,0.566359,1,1.0
1900-01-01 13:17:26.552,21.832262,-0.468593,22.046018,-1.125186,0.078121,0.110518,0.17355,1.094418,1,1.0
1900-01-01 13:17:27.552,21.823205,-0.447855,22.047724,-1.122824,0.078241,0.110912,0.173724,0.717233,1,1.0
1900-01-01 13:17:28.552,21.819005,-0.439717,22.043917,-1.12663,0.078325,0.111185,0.174,0.717233,1,1.0
1900-01-01 13:17:29.552,21.826749,-0.435255,22.047462,-1.121905,0.079118,0.111962,0.173908,0.901111,1,1.0
1900-01-01 13:17:30.552,21.82163,-0.428955,22.047987,-1.121905,0.078131,0.113217,0.174496,0.604078,1,1.0
1900-01-01 13:17:31.552,21.82478,-0.436436,22.045361,-1.121905,0.078525,0.111589,0.17411,0.820959,1,1.0
1900-01-01 13:17:32.552,21.824255,-0.43473,22.050612,-1.124661,0.07873,0.111347,0.174138,1.004836,1,1.0
1900-01-01 13:17:33.552,21.825961,-0.430792,22.047856,-1.121774,0.07852,0.110413,0.173945,0.985977,1,1.0
1900-01-01 13:17:34.552,21.822024,-0.435255,22.045361,-1.12138,0.079055,0.111064,0.173981,1.03784,1,1.0
1900-01-01 13:17:35.552,21.818873,-0.428692,22.044049,-1.125974,0.077995,0.110754,0.173981,0.985977,1,1.0
1900-01-01 13:17:36.552,21.824649,-0.419767,22.04628,-1.121905,0.078094,0.110481,0.173384,0.637081,1,1.0
1900-01-01 13:17:37.552,21.817298,-0.420029,22.041817,-1.121774,0.077554,0.110497,0.17355,0.736092,1,1.0
1900-01-01 13:17:38.552,21.819005,-0.409135,22.041686,-1.117442,0.077176,0.110644,0.173559,0.6748,1,1.0
1900-01-01 13:17:39.552,21.820317,-0.41176,22.045887,-1.117311,0.076771,0.109032,0.173164,1.000122,1,1.0
1900-01-01 13:17:40.552,21.817954,-0.39706,22.039717,-1.119542,0.077769,0.110219,0.17355,0.759666,1,1.0
1900-01-01 13:17:41.552,21.82058,-0.401129,22.043786,-1.123742,0.07779,0.109746,0.173155,0.811529,1,1.0
1900-01-01 13:17:42.552,21.815592,-0.403229,22.041029,-1.124792,0.07895,0.111683,0.173779,0.948259,1,1.0
1900-01-01 13:17:43.552,21.817298,-0.399029,22.043261,-1.12243,0.078745,0.111437,0.17354,0.655941,1,1.0
1900-01-01 13:17:44.552,21.813885,-0.390235,22.044836,-1.121511,0.079444,0.111731,0.173467,0.891681,1,1.0
1900-01-01 13:17:45.552,21.813754,-0.397454,22.043392,-1.12348,0.079297,0.112014,0.173789,1.16514,1,1.0
1900-01-01 13:17:46.552,21.816511,-0.383803,22.049037,-1.123611,0.078042,0.111185,0.173816,0.858677,1,1.0
1900-01-01 13:17:47.552,21.81336,-0.36884,22.040504,-1.126367,0.078252,0.110234,0.173329,0.622937,1,1.0
1900-01-01 13:17:48.552,21.816117,-0.376322,22.044443,-1.118099,0.078462,0.111416,0.173044,0.472063,1,1.0
1900-01-01 13:17:49.552,21.813885,-0.366215,22.041161,-1.119805,0.078709,0.111321,0.173687,1.000122,1,1.0
1900-01-01 13:17:50.552,21.811391,-0.371465,22.043261,-1.119542,0.078404,0.110019,0.173651,0.820959,1,1.0
1900-01-01 13:17:51.552,21.807847,-0.381047,22.045361,-1.118624,0.078866,0.111101,0.173678,1.15571,1,1.0
1900-01-01 13:17:52.552,21.81021,-0.368184,22.045755,-1.120067,0.078798,0.110723,0.173458,0.764381,1,1.0
1900-01-01 13:17:53.552,21.805616,-0.360571,22.04208,-1.120592,0.077491,0.109163,0.172998,0.773811,1,1.0
1900-01-01 13:17:54.552,21.807585,-0.370153,22.038798,-1.119805,0.077953,0.109379,0.173026,0.759666,1,1.0
1900-01-01 13:17:55.552,21.803384,-0.352827,22.036435,-1.116261,0.078231,0.108575,0.172291,1.000122,1,1.0
1900-01-01 13:17:56.552,21.80089,-0.348758,22.039192,-1.114424,0.077643,0.110271,0.172576,1.066129,1,1.0
1900-01-01 13:17:57.552,21.800365,-0.352696,22.033153,-1.119411,0.07822,0.110003,0.172539,0.981262,1,1.0
1900-01-01 13:17:58.552,21.797084,-0.355846,22.032365,-1.122692,0.078367,0.110187,0.17298,1.004836,1,1.0
1900-01-01 13:17:59.552,21.793934,-0.346527,22.036566,-1.119149,0.077695,0.110912,0.173109,0.858677,1,1.0
1900-01-01 13:18:00.552,21.794721,-0.341539,22.030659,-1.116917,0.07821,0.110691,0.172787,0.736092,1,1.0
1900-01-01 13:18:01.552,21.79459,-0.342983,22.027508,-1.119542,0.077501,0.109631,0.172484,0.740807,1,1.0
1900-01-01 13:18:02.552,21.796821,-0.33957,22.030265,-1.122299,0.078436,0.110156,0.172613,0.561644,1,1.0
1900-01-01 13:18:03.552,21.794459,-0.336026,22.03184,-1.114424,0.078378,0.110518,0.172888,0.769096,1,1.0
1900-01-01 13:18:04.552,21.798003,-0.337864,22.029084,-1.11403,0.079081,0.111032,0.17355,0.670085,1,1.0
1900-01-01 13:18:05.552,21.795377,-0.342983,22.033678,-1.116261,0.078819,0.110182,0.172631,0.905825,1,1.0
1900-01-01 13:18:06.552,21.797346,-0.328808,22.03079,-1.121117,0.077884,0.109977,0.173044,0.849248,1,1.0
1900-01-01 13:18:07.552,21.798134,-0.325395,22.033153,-1.113374,0.078887,0.110639,0.172668,0.679515,1,1.0
1900-01-01 13:18:08.552,21.798003,-0.313845,22.030528,-1.119017,0.078168,0.109641,0.172392,0.901111,1,1.0
1900-01-01 13:18:09.552,21.804435,-0.318438,22.039979,-1.117574,0.077417,0.108696,0.172374,0.863392,1,1.0
1900-01-01 13:18:10.552,21.80601,-0.31752,22.036304,-1.118099,0.078415,0.11077,0.172622,0.811529,1,1.0
1900-01-01 13:18:11.552,21.810341,-0.319357,22.039979,-1.11403,0.078068,0.110035,0.172548,0.877537,1,1.0
1900-01-01 13:18:12.552,21.810604,-0.295863,22.040242,-1.11193,0.07852,0.109841,0.171896,1.084988,1,1.0
1900-01-01 13:18:13.552,21.805222,-0.304263,22.04418,-1.115342,0.077858,0.109583,0.172273,0.8021,1,1.0
1900-01-01 13:18:14.552,21.80706,-0.315026,22.038273,-1.114555,0.078115,0.109673,0.172006,0.53807,1,1.0
1900-01-01 13:18:15.552,21.808504,-0.311482,22.043392,-1.115342,0.078257,0.110303,0.172365,0.599363,1,1.0
1900-01-01 13:18:16.552,21.812573,-0.308201,22.041292,-1.121905,0.078273,0.110644,0.17242,1.150995,1,1.0
1900-01-01 13:18:17.552,21.815592,-0.294944,22.043524,-1.113899,0.07768,0.110586,0.172861,0.78324,1,1.0
1900-01-01 13:18:18.552,21.816511,-0.299275,22.041686,-1.117705,0.077758,0.110124,0.172319,0.552215,1,1.0
1900-01-01 13:18:19.552,21.81953,-0.2893,22.042999,-1.114949,0.077422,0.109484,0.172098,0.816244,1,1.0
1900-01-01 13:18:20.552,21.820448,-0.294419,22.041948,-1.118492,0.077454,0.110287,0.172447,0.698374,1,1.0
1900-01-01 13:18:21.552,21.822024,-0.298488,22.044574,-1.11718,0.078646,0.109825,0.171822,0.66537,1,1.0
1900-01-01 13:18:22.552,21.816248,-0.292188,22.046149,-1.11508,0.077449,0.111206,0.172502,0.731378,1,1.0
1900-01-01 13:18:23.552,21.815592,-0.289825,22.049168,-1.115342,0.07885,0.110807,0.171924,1.217003,1,1.0
1900-01-01 13:18:24.552,21.815198,-0.298094,22.049431,-1.115867,0.078766,0.11078,0.171685,0.434345,1,1.0
1900-01-01 13:18:25.552,21.812967,-0.291531,22.046412,-1.116786,0.077989,0.109993,0.172337,0.877537,1,1.0
1900-01-01 13:18:26.552,21.814804,-0.297963,22.048906,-1.119805,0.077758,0.110192,0.171878,0.750237,1,1.0
1900-01-01 13:18:27.552,21.807322,-0.273812,22.048775,-1.117705,0.078184,0.109552,0.171409,0.816244,1,1.0
1900-01-01 13:18:28.552,21.809422,-0.278275,22.049956,-1.114817,0.078262,0.110334,0.171758,0.740807,1,1.0
1900-01-01 13:18:29.552,21.817167,-0.270924,22.051006,-1.112849,0.078131,0.110549,0.171675,0.684229,1,1.0
1900-01-01 13:18:30.552,21.808241,-0.282081,22.054682,-1.114817,0.077968,0.110644,0.171969,0.882251,1,1.0
1900-01-01 13:18:31.552,21.80706,-0.259636,22.052056,-1.11718,0.078341,0.110465,0.171721,1.094418,1,1.0
1900-01-01 13:18:32.552,21.807191,-0.260293,22.055207,-1.116524,0.077821,0.110077,0.171483,0.787955,1,1.0
1900-01-01 13:18:33.552,21.805353,-0.274731,22.051794,-1.111011,0.077863,0.110896,0.172236,0.490922,1,1.0
1900-01-01 13:18:34.552,21.803122,-0.265018,22.054813,-1.117836,0.077443,0.10952,0.171317,0.943544,1,1.0
1900-01-01 13:18:35.552,21.803253,-0.251499,22.052713,-1.112849,0.077806,0.109946,0.171703,0.816244,1,1.0
1900-01-01 13:18:36.552,21.809947,-0.249136,22.057176,-1.111667,0.077239,0.11046,0.171749,1.051984,1,1.0
1900-01-01 13:18:37.552,21.79774,-0.249005,22.054288,-1.113899,0.078121,0.109825,0.171418,0.971833,1,1.0
